,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
708682,for_sale,4.0,4.0,0.17,Columbus,New Jersey,8022.0,2987.0,2006-05-05,449900.0
708684,for_sale,3.0,2.0,0.24,Browns Mills,New Jersey,8015.0,1788.0,2013-04-10,280000.0
708685,for_sale,2.0,1.0,0.14,Whiting,New Jersey,8759.0,858.0,2004-05-21,145000.0
708687,for_sale,1.0,1.0,0.01,Jackson,New Jersey,8527.0,943.0,2007-01-19,189900.0
708690,for_sale,2.0,2.0,0.13,Toms River,New Jersey,8757.0,1501.0,2021-07-07,339900.0
708692,for_sale,4.0,3.0,2.84,Chesterfield,New Jersey,8515.0,2877.0,1997-07-07,715000.0
708693,for_sale,2.0,2.0,0.17,Manchester,New Jersey,8759.0,1552.0,2012-07-03,399900.0
708694,for_sale,2.0,2.0,0.11,Brick,New Jersey,8724.0,1509.0,2019-11-25,449000.0
708697,for_sale,4.0,3.0,0.33,Toms River,New Jersey,8755.0,1938.0,2004-09-01,450000.0
708702,for_sale,2.0,1.0,0.12,Toms River,New Jersey,8757.0,1124.0,2012-12-04,229900.0
708704,for_sale,2.0,2.0,0.14,Jackson,New Jersey,8527.0,1917.0,2006-09-08,419900.0
708709,for_sale,4.0,3.0,1.45,Jackson,New Jersey,8527.0,2786.0,2012-10-16,530000.0
708711,for_sale,5.0,4.0,0.34,Toms River,New Jersey,8755.0,2900.0,2017-09-07,889000.0
708712,for_sale,4.0,4.0,0.18,Howell,New Jersey,7731.0,1976.0,1998-05-13,579900.0
708714,for_sale,3.0,3.0,0.11,Lakewood,New Jersey,8701.0,2408.0,2013-03-20,529995.0
708715,for_sale,3.0,1.0,0.38,Toms River,New Jersey,8753.0,1436.0,2016-08-03,359000.0
708722,for_sale,4.0,2.0,0.22,Browns Mills,New Jersey,8015.0,1582.0,2020-07-31,299900.0
708724,for_sale,2.0,2.0,0.19,Jackson,New Jersey,8527.0,1787.0,2002-06-27,399900.0
708725,for_sale,4.0,2.0,0.06,Seaside Park,New Jersey,8752.0,1060.0,2002-08-30,430000.0
708726,for_sale,2.0,2.0,0.15,Toms River,New Jersey,8757.0,1514.0,2014-05-14,339000.0
708728,for_sale,3.0,2.0,0.23,Brick,New Jersey,8724.0,1214.0,2017-02-09,309000.0
708730,for_sale,3.0,3.0,2.0,Jackson,New Jersey,8527.0,1248.0,2008-12-23,369900.0
708732,for_sale,4.0,2.0,0.23,Bayville,New Jersey,8721.0,1660.0,2016-11-15,399000.0
708734,for_sale,3.0,1.0,0.17,Browns Mills,New Jersey,8015.0,1033.0,2018-03-09,200000.0
708735,for_sale,4.0,2.0,0.28,Brick,New Jersey,8724.0,2600.0,2009-12-29,550000.0
708736,for_sale,4.0,4.0,0.29,Howell,New Jersey,7731.0,2084.0,1992-12-01,509900.0
708740,for_sale,4.0,3.0,0.17,Toms River,New Jersey,8753.0,2400.0,2017-08-14,899000.0
708741,for_sale,4.0,4.0,0.18,Mantoloking,New Jersey,8738.0,2764.0,2002-10-15,2299000.0
708742,for_sale,4.0,2.0,1.7,Howell,New Jersey,7731.0,2800.0,2019-03-07,650000.0
708763,for_sale,2.0,2.0,0.18,Toms River,New Jersey,8757.0,1440.0,2016-05-10,259999.0
708764,for_sale,2.0,2.0,0.01,Toms River,New Jersey,8755.0,1210.0,2005-05-17,210000.0
708767,for_sale,2.0,2.0,0.1,Toms River,New Jersey,8757.0,1364.0,2014-08-20,280000.0
708772,for_sale,2.0,1.0,0.21,Browns Mills,New Jersey,8015.0,832.0,2007-03-28,229900.0
708779,for_sale,3.0,1.0,0.23,Ocean Gate,New Jersey,8740.0,1100.0,2004-11-30,314900.0
708783,for_sale,3.0,3.0,0.22,Howell,New Jersey,7731.0,1500.0,2017-08-01,449000.0
708786,for_sale,4.0,3.0,1.18,Jackson,New Jersey,8527.0,3177.0,2016-06-08,889900.0
708792,for_sale,3.0,3.0,0.03,Toms River,New Jersey,8753.0,1465.0,1987-06-30,330000.0
708793,for_sale,4.0,4.0,1.22,Jackson,New Jersey,8527.0,3327.0,2005-04-07,799000.0
708796,for_sale,3.0,3.0,0.11,Lakewood,New Jersey,8701.0,2535.0,2016-08-15,569000.0
708797,for_sale,4.0,2.0,0.12,Toms River Township,New Jersey,8735.0,1440.0,1995-11-28,599000.0
708804,for_sale,2.0,2.0,0.2,Brick,New Jersey,8723.0,1300.0,2005-12-28,250000.0
708805,for_sale,2.0,2.0,0.17,Columbus,New Jersey,8022.0,2088.0,2017-01-05,415000.0
708808,for_sale,2.0,2.0,0.1,Manchester,New Jersey,8759.0,1404.0,2006-05-04,197900.0
708811,for_sale,2.0,1.0,0.56,Browns Mills,New Jersey,8015.0,1130.0,2017-05-01,215000.0
708820,for_sale,2.0,1.0,0.01,Ortley Beach,New Jersey,8751.0,850.0,1993-07-19,550000.0
708826,for_sale,4.0,2.0,0.29,Pine Beach,New Jersey,8741.0,1700.0,2010-05-11,549900.0
708829,for_sale,4.0,3.0,0.21,Toms River,New Jersey,8753.0,1900.0,1994-06-14,423900.0
708831,for_sale,3.0,3.0,0.08,Seaside Heights,New Jersey,8751.0,1209.0,1984-12-21,879900.0
708832,for_sale,5.0,3.0,2.3,Howell,New Jersey,7731.0,2700.0,2019-06-25,600000.0
708833,for_sale,4.0,2.0,0.27,Jackson,New Jersey,8527.0,1614.0,2021-11-12,449900.0
708834,for_sale,4.0,3.0,0.23,Toms River,New Jersey,8753.0,1824.0,2004-07-28,475000.0
708837,for_sale,2.0,2.0,0.18,Toms River,New Jersey,8753.0,1188.0,2009-12-15,399900.0
708846,for_sale,2.0,2.0,0.13,Toms River,New Jersey,8757.0,1615.0,1993-04-16,289000.0
708847,for_sale,4.0,3.0,0.18,Browns Mills,New Jersey,8015.0,2050.0,2007-09-26,295000.0
708851,for_sale,2.0,1.0,0.12,Toms River,New Jersey,8757.0,1124.0,2021-10-07,244900.0
708852,for_sale,2.0,2.0,0.1,Brick,New Jersey,8724.0,1224.0,2010-03-10,170000.0
708853,for_sale,2.0,2.0,0.12,Toms River,New Jersey,8757.0,1232.0,2021-01-07,297500.0
708855,for_sale,2.0,2.0,0.13,Brick,New Jersey,8723.0,1109.0,2015-06-12,300000.0
708857,for_sale,5.0,5.0,1.01,Whiting,New Jersey,8759.0,4748.0,2004-04-07,750000.0
708867,for_sale,3.0,2.0,0.14,Howell,New Jersey,7731.0,2010.0,1986-01-29,504000.0
708871,for_sale,4.0,2.0,0.11,Point Pleasant,New Jersey,8742.0,2116.0,1987-11-25,589000.0
708873,for_sale,4.0,4.0,0.11,Brick,New Jersey,8723.0,2960.0,2021-07-14,949000.0
708874,for_sale,4.0,4.0,0.27,Toms River,New Jersey,8755.0,2454.0,2006-06-20,819900.0
708875,for_sale,3.0,2.0,0.14,Brick,New Jersey,8723.0,1590.0,2001-04-26,719900.0
708876,for_sale,4.0,3.0,0.07,Lavallette,New Jersey,8735.0,2777.0,1992-08-11,985000.0
708877,for_sale,5.0,5.0,0.24,Brick,New Jersey,8724.0,3275.0,2013-07-23,1899000.0
708878,for_sale,3.0,3.0,1.29,Toms River,New Jersey,8753.0,3000.0,2021-01-04,875000.0
708879,for_sale,6.0,5.0,0.18,Toms River,New Jersey,8753.0,4230.0,2012-06-08,1425000.0
708881,for_sale,4.0,3.0,0.34,Howell,New Jersey,7731.0,1932.0,2019-02-13,529900.0
708883,for_sale,3.0,1.0,0.23,Jackson,New Jersey,8527.0,1690.0,2019-08-07,475000.0
708888,for_sale,1.0,1.0,1.0,Pemberton,New Jersey,8068.0,888.0,2019-05-23,195000.0
708890,for_sale,2.0,1.0,0.14,Toms River,New Jersey,8757.0,1121.0,2004-08-05,160000.0
708894,for_sale,3.0,1.0,0.18,Browns Mills,New Jersey,8015.0,1334.0,1987-11-10,219900.0
708895,for_sale,2.0,2.0,0.16,Toms River,New Jersey,8755.0,1883.0,2020-02-14,339000.0
708897,for_sale,2.0,2.0,0.11,Toms River,New Jersey,8757.0,1448.0,2012-07-09,289900.0
708898,for_sale,2.0,2.0,0.15,Manchester Township,New Jersey,8759.0,1551.0,2007-05-09,299000.0
708901,for_sale,4.0,2.0,0.42,Beachwood,New Jersey,8722.0,1768.0,1991-07-11,399000.0
708910,for_sale,4.0,3.0,0.23,Toms River,New Jersey,8757.0,2398.0,2015-08-19,749000.0
708913,for_sale,2.0,2.0,0.15,Manchester,New Jersey,8759.0,1664.0,2015-11-04,429900.0
708914,for_sale,5.0,4.0,0.28,Beachwood,New Jersey,8722.0,3800.0,2007-06-01,825000.0
708918,for_sale,4.0,2.0,0.14,Point Pleasant,New Jersey,8742.0,1506.0,2017-04-10,569000.0
708919,for_sale,3.0,2.0,0.15,Howell,New Jersey,7731.0,1402.0,2019-09-26,475000.0
708926,for_sale,3.0,1.0,0.29,Toms River,New Jersey,8753.0,1368.0,1977-08-05,330000.0
708929,for_sale,3.0,2.0,2.0,Browns Mills,New Jersey,8015.0,1848.0,1993-11-18,325000.0
708936,for_sale,2.0,2.0,0.16,Toms River,New Jersey,8757.0,1584.0,2008-03-25,369900.0
708937,for_sale,3.0,2.0,0.22,Browns Mills,New Jersey,8015.0,1236.0,2021-12-17,269900.0
708944,for_sale,4.0,3.0,0.46,New Egypt,New Jersey,8533.0,2288.0,2021-08-20,459900.0
708951,for_sale,4.0,3.0,0.35,Toms River,New Jersey,8757.0,2363.0,2004-11-10,599000.0
708952,for_sale,4.0,3.0,0.28,Toms River,New Jersey,8755.0,2800.0,2013-04-03,799900.0
708954,for_sale,2.0,2.0,0.16,Manchester,New Jersey,8759.0,1359.0,2003-05-16,299000.0
708956,for_sale,3.0,3.0,1.0,Pemberton,New Jersey,8068.0,2088.0,2020-05-26,339900.0
708957,for_sale,3.0,3.0,0.18,Browns Mills,New Jersey,8015.0,2968.0,2004-05-24,339000.0
708960,for_sale,2.0,2.0,0.23,Manchester,New Jersey,8759.0,1896.0,1987-03-30,320000.0
708962,for_sale,2.0,2.0,0.12,Toms River,New Jersey,8753.0,1438.0,2014-05-16,269900.0
708963,for_sale,2.0,2.0,0.13,Jackson,New Jersey,8527.0,1504.0,1997-01-23,310000.0
708966,for_sale,2.0,1.0,0.07,Brick,New Jersey,8723.0,842.0,2019-11-13,299900.0
708967,for_sale,2.0,2.0,0.14,Toms River,New Jersey,8757.0,1121.0,2018-08-30,305888.0
708968,for_sale,4.0,3.0,0.18,Beachwood,New Jersey,8722.0,2200.0,2008-12-31,459900.0
708971,for_sale,3.0,2.0,0.28,Beachwood,New Jersey,8722.0,1100.0,2008-12-09,345000.0
708976,for_sale,3.0,2.0,0.16,Point Pleasant,New Jersey,8742.0,1970.0,2019-12-19,745000.0
708979,for_sale,5.0,3.0,0.44,Toms River,New Jersey,8753.0,2263.0,2015-11-02,750000.0
708983,for_sale,5.0,3.0,1.0,Jackson,New Jersey,8527.0,3306.0,2006-11-28,899000.0
708985,for_sale,3.0,4.0,0.34,Brick,New Jersey,8724.0,1980.0,1998-07-22,649000.0
708988,for_sale,4.0,3.0,0.28,Toms River,New Jersey,8753.0,2206.0,2004-09-08,569000.0
708990,for_sale,3.0,3.0,0.03,Lavallette,New Jersey,8735.0,1639.0,1995-07-03,1100000.0
708992,for_sale,5.0,4.0,1.14,Toms River,New Jersey,8753.0,4663.0,2022-01-21,1200000.0
708999,for_sale,2.0,2.0,0.13,Manchester,New Jersey,8759.0,1714.0,2004-12-03,299900.0
709000,for_sale,4.0,2.0,0.29,Browns Mills,New Jersey,8015.0,2036.0,2008-01-28,269900.0
709008,for_sale,2.0,1.0,0.12,Toms River,New Jersey,8757.0,1124.0,2005-12-09,180000.0
709010,for_sale,3.0,2.0,0.14,Toms River,New Jersey,8753.0,1643.0,2001-01-12,300000.0
709012,for_sale,4.0,3.0,0.31,Toms River,New Jersey,8753.0,2350.0,2016-10-12,569900.0
709013,for_sale,3.0,2.0,0.37,Brick,New Jersey,8723.0,1974.0,1988-11-17,429895.0
709014,for_sale,3.0,2.0,0.3,Lakewood,New Jersey,8701.0,1680.0,2005-02-22,499000.0
709016,for_sale,4.0,3.0,0.23,Brick,New Jersey,8724.0,2600.0,1996-12-09,749900.0
709025,for_sale,4.0,3.0,0.11,Brick,New Jersey,8723.0,2477.0,2020-08-14,959000.0
709027,for_sale,5.0,6.0,0.32,Island Heights,New Jersey,8732.0,4021.0,1998-10-29,1650000.0
709028,for_sale,5.0,3.0,1.37,Jackson,New Jersey,8527.0,1520.0,1992-01-13,419900.0
709030,for_sale,3.0,1.0,0.11,Point Pleasant,New Jersey,8742.0,1080.0,2002-06-19,750000.0
709033,for_sale,4.0,4.0,0.2,Brick,New Jersey,8723.0,3432.0,2012-10-16,1849999.0
709044,for_sale,2.0,2.0,8908.0,Manchester,New Jersey,8759.0,2232.0,2003-12-16,434000.0
709045,for_sale,4.0,3.0,1.0,Jackson,New Jersey,8527.0,4046.0,2008-05-13,779000.0
709048,for_sale,2.0,2.0,0.12,Toms River,New Jersey,8757.0,1124.0,2019-08-05,299900.0
709051,for_sale,2.0,2.0,0.11,Brick,New Jersey,8724.0,1378.0,2013-05-23,329000.0
709055,for_sale,2.0,2.0,0.13,Toms River,New Jersey,8757.0,1514.0,2019-08-21,349900.0
709059,for_sale,4.0,3.0,0.33,Toms River,New Jersey,8753.0,2900.0,1997-08-26,595000.0
709061,for_sale,5.0,3.0,0.26,Point Pleasant,New Jersey,8742.0,3358.0,2004-07-08,1895000.0
709062,for_sale,4.0,4.0,0.76,Jackson,New Jersey,8527.0,2344.0,2014-10-02,550000.0
709063,for_sale,3.0,3.0,0.09,Toms River,New Jersey,8753.0,2008.0,2021-05-26,749000.0
709069,for_sale,5.0,4.0,0.25,Brick,New Jersey,8724.0,2099.0,1995-09-26,499900.0
709070,for_sale,5.0,6.0,0.38,Island Heights,New Jersey,8732.0,3208.0,1995-06-23,1599000.0
709074,for_sale,3.0,2.0,0.19,Toms River,New Jersey,8753.0,2000.0,2021-10-07,595000.0
709081,for_sale,2.0,3.0,0.19,Whiting,New Jersey,8759.0,1922.0,2005-10-06,305000.0
