,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
57369,for_sale,2.0,1.0,0.34,Pittsfield,Massachusetts,1201.0,791.0,2006-09-01,80000.0
57370,for_sale,3.0,1.0,0.13,Harwinton,Connecticut,6791.0,1078.0,2015-12-16,159000.0
57371,for_sale,3.0,3.0,5.06,Stephentown,New York,12062.0,2224.0,2017-01-11,354900.0
57373,for_sale,2.0,1.0,0.69,Morris,Connecticut,6763.0,990.0,2014-04-30,237000.0
57374,for_sale,4.0,3.0,0.29,Hoosick Falls,New York,12090.0,1920.0,1995-09-05,289900.0
57378,for_sale,2.0,1.0,0.17,Ghent,New York,12037.0,1030.0,2018-12-31,219999.0
57381,for_sale,3.0,2.0,0.3,Pittsfield,Massachusetts,1201.0,1260.0,1999-01-29,250000.0
57383,for_sale,3.0,2.0,0.12,Torrington,Connecticut,6790.0,960.0,2001-07-09,189900.0
57384,for_sale,3.0,2.0,0.11,Pittsfield,Massachusetts,1201.0,1122.0,2001-07-12,110000.0
57385,for_sale,7.0,4.0,0.14,Torrington,Connecticut,6790.0,3560.0,2015-12-07,350000.0
57386,for_sale,3.0,2.0,0.31,Torrington,Connecticut,6790.0,1134.0,2021-11-22,269500.0
57388,for_sale,3.0,2.0,5.63,Warren,Connecticut,6754.0,1352.0,2019-06-04,399000.0
57390,for_sale,4.0,3.0,0.76,Pittsfield,Massachusetts,1201.0,2582.0,2009-05-22,589900.0
57391,for_sale,3.0,2.0,0.17,Lee,Massachusetts,1238.0,1922.0,1901-01-01,339000.0
57394,for_sale,2.0,1.0,0.17,Watertown,Connecticut,6779.0,952.0,1995-07-26,229900.0
57397,for_sale,6.0,2.0,0.08,Torrington,Connecticut,6790.0,1670.0,2004-05-27,229900.0
57399,for_sale,5.0,3.0,0.91,Goshen,Connecticut,6756.0,1648.0,2020-09-14,595000.0
57409,for_sale,3.0,2.0,0.32,Chatham,New York,12037.0,1126.0,2020-06-16,345000.0
57411,for_sale,3.0,1.0,0.26,Torrington,Connecticut,6790.0,749.0,2008-12-01,189900.0
57414,for_sale,3.0,2.0,0.61,Sand Lake,New York,12018.0,1680.0,2019-03-08,349900.0
57420,for_sale,3.0,2.0,2.41,Bethlehem,Connecticut,6751.0,1270.0,2005-07-12,350000.0
57421,for_sale,3.0,2.0,1.2,Torrington,Connecticut,6790.0,1032.0,2017-09-25,224900.0
57426,for_sale,3.0,1.0,0.18,Pittsfield,Massachusetts,1201.0,1080.0,2006-01-20,229900.0
57427,for_sale,7.0,7.0,1.0,Great Barrington,Massachusetts,1230.0,3684.0,2008-01-24,715000.0
57428,for_sale,4.0,2.0,0.36,Pittsfield,Massachusetts,1201.0,1610.0,2008-10-22,279900.0
57429,for_sale,3.0,2.0,0.57,Canaan,Connecticut,6031.0,1142.0,2020-05-04,369000.0
57430,for_sale,3.0,3.0,1.52,Litchfield,Connecticut,6750.0,2100.0,2018-06-05,499000.0
57434,for_sale,3.0,2.0,0.69,Watertown,Connecticut,6795.0,1536.0,2016-08-31,349900.0
57452,for_sale,3.0,2.0,1.7,New Lebanon,New York,12062.0,1160.0,2003-02-03,169500.0
57453,for_sale,3.0,2.0,0.77,Hoosick Falls,New York,12090.0,1456.0,2018-08-21,164900.0
57454,for_sale,6.0,4.0,0.22,Torrington,Connecticut,6790.0,2864.0,2003-10-06,209900.0
57455,for_sale,4.0,3.0,0.27,Torrington,Connecticut,6790.0,2356.0,2020-03-31,299900.0
57457,for_sale,3.0,2.0,0.65,Canaan,New York,12029.0,1600.0,2020-05-07,369900.0
57458,for_sale,2.0,1.0,2.57,Pittsfield,Massachusetts,1201.0,1593.0,1993-03-17,299900.0
57460,for_sale,4.0,2.0,0.17,Torrington,Connecticut,6790.0,1440.0,2009-06-17,219900.0
57461,for_sale,3.0,1.0,0.14,Torrington,Connecticut,6790.0,1379.0,2003-04-17,167000.0
57463,for_sale,4.0,2.0,0.26,Great Barrington,Massachusetts,1230.0,2038.0,2012-02-10,499000.0
57464,for_sale,3.0,1.0,0.17,Watertown,Connecticut,6795.0,1300.0,2018-08-01,199900.0
57465,for_sale,3.0,2.0,2.59,Winchester,Connecticut,6098.0,1606.0,2017-10-27,349900.0
57466,for_sale,3.0,3.0,0.36,Torrington,Connecticut,6790.0,1332.0,2020-12-11,310000.0
57467,for_sale,8.0,7.0,0.13,Adams,Massachusetts,1220.0,9516.0,1988-07-06,369900.0
57468,for_sale,8.0,13.0,29.5,Litchfield,Connecticut,6759.0,12016.0,2004-09-29,5900000.0
57469,for_sale,3.0,3.0,1.5,Litchfield,Connecticut,6759.0,1874.0,2017-05-25,464000.0
57475,for_sale,4.0,4.0,1.92,Watertown,Connecticut,6795.0,2455.0,2019-11-25,563900.0
57482,for_sale,3.0,2.0,0.35,Torrington,Connecticut,6790.0,804.0,2018-06-20,250000.0
57484,for_sale,4.0,4.0,1.68,Woodbury,Connecticut,6798.0,3700.0,2004-02-02,899900.0
57488,for_sale,4.0,3.0,0.45,Williamstown,Massachusetts,1267.0,2822.0,2005-08-01,700000.0
57495,for_sale,3.0,1.0,3.5,Poestenkill,New York,12018.0,1226.0,2006-08-15,64900.0
57497,for_sale,4.0,2.0,0.18,Pittsfield,Massachusetts,1201.0,2023.0,2007-06-22,213900.0
57499,for_sale,3.0,2.0,3.9,Canaan,New York,12029.0,2100.0,2019-11-22,349900.0
57501,for_sale,3.0,2.0,0.17,Pittsfield,Massachusetts,1201.0,1144.0,2007-09-06,119900.0
57502,for_sale,4.0,3.0,0.41,Torrington,Connecticut,6790.0,2023.0,2020-11-12,285000.0
57506,for_sale,4.0,3.0,1.74,Great Barrington,Massachusetts,1230.0,2073.0,2006-08-02,565000.0
57508,for_sale,3.0,2.0,7.78,Chatham,New York,12136.0,1321.0,2015-07-01,325000.0
57510,for_sale,2.0,1.0,0.31,Torrington,Connecticut,6790.0,898.0,2017-05-01,129900.0
57515,for_sale,2.0,2.0,1.55,Bethlehem,Connecticut,6751.0,1112.0,2012-05-15,665000.0
57519,for_sale,6.0,3.0,6.0,Chatham,New York,12060.0,3200.0,2004-06-02,549000.0
57520,for_sale,4.0,3.0,0.62,Watertown,Connecticut,6795.0,2266.0,2005-08-01,479900.0
57522,for_sale,3.0,1.0,0.39,Watertown,Connecticut,6795.0,1391.0,1987-08-27,288000.0
57524,for_sale,3.0,2.0,0.58,Watertown,Connecticut,6795.0,1155.0,2015-05-27,283900.0
57526,for_sale,3.0,3.0,0.19,Great Barrington,Massachusetts,1230.0,1876.0,2012-11-01,649000.0
57528,for_sale,2.0,2.0,0.18,Pittsfield,Massachusetts,1201.0,1455.0,1986-01-31,159000.0
57530,for_sale,3.0,2.0,0.64,Copake,New York,12516.0,1092.0,2007-07-23,475000.0
57532,for_sale,4.0,5.0,18.5,Hillsdale,New York,12529.0,3024.0,1996-12-24,1575000.0
57533,for_sale,8.0,3.0,0.11,Watertown,Connecticut,6795.0,2180.0,1999-04-30,225000.0
57538,for_sale,1.0,1.0,0.37,Watertown,Connecticut,6795.0,660.0,2016-01-28,134000.0
57539,for_sale,3.0,2.0,2.0,Sandisfield,Massachusetts,1255.0,1504.0,2007-04-06,349000.0
57540,for_sale,2.0,1.0,0.35,Millerton,New York,12546.0,936.0,1973-06-13,179900.0
57542,for_sale,4.0,2.0,0.6,Hoosick Falls,New York,12090.0,4062.0,2000-11-09,339900.0
57545,for_sale,8.0,4.0,0.24,Pittsfield,Massachusetts,1201.0,3344.0,1992-04-30,169000.0
57546,for_sale,2.0,1.0,0.18,Sand Lake,New York,12196.0,1000.0,2017-12-19,179900.0
57548,for_sale,2.0,1.0,0.46,Sand Lake,New York,12196.0,1040.0,2016-12-28,230000.0
57550,for_sale,4.0,1.0,0.77,Pittsfield,Massachusetts,1201.0,1644.0,2010-02-03,269000.0
57552,for_sale,4.0,2.0,0.17,Torrington,Connecticut,6790.0,2080.0,2001-04-12,130000.0
57554,for_sale,3.0,2.0,0.92,Litchfield,Connecticut,6759.0,1048.0,2002-09-23,334900.0
57555,for_sale,3.0,2.0,1.2,Sand Lake,New York,12196.0,1104.0,2009-07-01,349900.0
57556,for_sale,2.0,1.0,126.74,Petersburgh,New York,12138.0,862.0,2010-05-10,299000.0
57557,for_sale,3.0,3.0,2.87,Litchfield,Connecticut,6759.0,1392.0,2020-04-07,399900.0
57565,for_sale,3.0,2.0,1.83,Litchfield,Connecticut,6759.0,1912.0,2022-01-03,499000.0
57567,for_sale,3.0,2.0,2.1,Stockbridge,Massachusetts,1262.0,1430.0,2018-05-31,475000.0
57568,for_sale,7.0,8.0,1.33,Litchfield,Connecticut,6759.0,7005.0,2021-05-07,2475000.0
57569,for_sale,3.0,4.0,17.28,Litchfield,Connecticut,6759.0,3870.0,2020-07-08,1280000.0
57570,for_sale,3.0,2.0,0.26,Copake,New York,12516.0,1500.0,1998-12-15,450000.0
57573,for_sale,4.0,2.0,3.73,Norfolk,Connecticut,6058.0,2650.0,1995-01-24,695000.0
57575,for_sale,4.0,4.0,35.0,Sharon,Connecticut,6069.0,3516.0,2009-08-31,2675000.0
57579,for_sale,2.0,2.0,0.35,Torrington,Connecticut,6790.0,1916.0,1988-04-08,229000.0
57583,for_sale,3.0,2.0,0.39,New Lebanon,New York,12125.0,976.0,2015-01-06,215000.0
57584,for_sale,3.0,2.0,0.27,Torrington,Connecticut,6790.0,1056.0,2021-03-17,195000.0
57586,for_sale,4.0,4.0,3.34,Lee,Massachusetts,1238.0,3381.0,2008-07-28,599000.0
57589,for_sale,3.0,3.0,0.39,Watertown,Connecticut,6795.0,1778.0,2016-08-31,359900.0
57592,for_sale,3.0,1.0,0.4,Pittsfield,Massachusetts,1201.0,1719.0,2007-10-05,279999.0
57598,for_sale,3.0,3.0,0.25,Sand Lake,New York,12018.0,1716.0,2013-06-05,288000.0
57600,for_sale,3.0,2.0,0.39,Salisbury,Connecticut,6068.0,1524.0,2007-01-30,695000.0
57602,for_sale,4.0,2.0,0.27,Torrington,Connecticut,6790.0,1667.0,2020-11-30,230000.0
57603,for_sale,3.0,2.0,0.76,Watertown,Connecticut,6795.0,1192.0,2018-09-17,339900.0
57608,for_sale,4.0,1.0,0.19,Torrington,Connecticut,6790.0,1150.0,2009-12-31,150000.0
57610,for_sale,2.0,1.0,0.3,Egremont,Massachusetts,1230.0,1364.0,2021-09-30,550000.0
57613,for_sale,2.0,1.0,0.12,Pittsfield,Massachusetts,1201.0,841.0,1997-10-31,189900.0
57614,for_sale,6.0,2.0,0.12,Pittsfield,Massachusetts,1201.0,2664.0,1980-04-01,209000.0
57618,for_sale,4.0,4.0,6.09,Salisbury,Connecticut,6068.0,3311.0,2011-04-26,1795000.0
57619,for_sale,6.0,5.0,0.69,Lee,Massachusetts,1238.0,7000.0,1991-12-30,2500000.0
57624,for_sale,4.0,1.0,0.61,Hoosick Falls,New York,12090.0,1695.0,2019-09-27,199000.0
57625,for_sale,3.0,2.0,0.12,Torrington,Connecticut,6790.0,1388.0,2009-04-13,159900.0
57627,for_sale,2.0,1.0,0.39,Pittsfield,Massachusetts,1201.0,720.0,2006-12-29,219900.0
57628,for_sale,3.0,1.0,0.25,Adams,Massachusetts,1220.0,1105.0,1992-10-29,199900.0
57629,for_sale,2.0,2.0,0.88,Sheffield,Massachusetts,1222.0,1193.0,1994-04-25,139000.0
57630,for_sale,3.0,1.0,0.32,Torrington,Connecticut,6790.0,1571.0,2013-07-08,200000.0
57631,for_sale,3.0,2.0,2.9,Hillsdale,New York,12529.0,1404.0,2005-12-22,374900.0
57632,for_sale,4.0,3.0,10.68,Morris,Connecticut,6763.0,3126.0,2003-02-19,749000.0
57633,for_sale,2.0,1.0,1.01,Stephentown,New York,12168.0,960.0,2008-08-22,219900.0
57643,for_sale,2.0,2.0,3.96,Tyringham,Massachusetts,1264.0,1716.0,2012-06-28,589000.0
57644,for_sale,3.0,2.0,0.26,Watertown,Connecticut,6795.0,1040.0,2016-12-05,269900.0
57645,for_sale,3.0,2.0,0.56,Watertown,Connecticut,6795.0,1596.0,2018-11-20,325000.0
57647,for_sale,5.0,2.0,16.06,Old Chatham,New York,12136.0,2639.0,2016-09-02,599000.0
57651,for_sale,6.0,2.0,0.22,Torrington,Connecticut,6790.0,2180.0,2018-08-01,249900.0
57652,for_sale,3.0,3.0,2.07,Salisbury,Connecticut,6039.0,1460.0,2020-09-09,825000.0
57656,for_sale,5.0,4.0,8.95,Old Chatham,New York,12136.0,4278.0,2019-04-01,1300000.0
57660,for_sale,3.0,1.0,0.14,Copake,New York,12516.0,1008.0,2000-03-24,365000.0
57661,for_sale,3.0,2.0,10.0,Austerlitz,New York,12017.0,1152.0,2000-12-04,489900.0
57664,for_sale,3.0,2.0,0.35,Brunswick,New York,12052.0,1216.0,2016-11-28,230000.0
57667,for_sale,4.0,2.0,0.24,Copake,New York,12521.0,1239.0,2018-02-01,225000.0
57668,for_sale,3.0,1.0,0.14,Dalton,Massachusetts,1226.0,1522.0,2005-10-11,214900.0
57669,for_sale,2.0,1.0,0.63,West Stockbridge,Massachusetts,1266.0,720.0,2006-08-10,285000.0
57670,for_sale,3.0,1.0,0.21,Adams,Massachusetts,1220.0,1632.0,2008-05-07,170000.0
57671,for_sale,3.0,1.0,1.0,Sand Lake,New York,12018.0,1350.0,1997-12-24,185000.0
57672,for_sale,3.0,2.0,0.23,Dalton,Massachusetts,1226.0,1452.0,2001-07-06,159900.0
57673,for_sale,5.0,3.0,0.51,Pittsfield,Massachusetts,1201.0,5023.0,1987-10-19,699900.0
57678,for_sale,2.0,1.0,0.26,Torrington,Connecticut,6790.0,1268.0,2006-11-02,234900.0
57679,for_sale,2.0,1.0,6.2,Litchfield,Connecticut,6759.0,1389.0,1994-11-02,385000.0
57680,for_sale,4.0,2.0,0.33,Torrington,Connecticut,6790.0,804.0,2000-05-04,205000.0
57681,for_sale,3.0,2.0,2.03,Bethlehem,Connecticut,6751.0,1349.0,2005-08-31,390900.0
57689,for_sale,3.0,2.0,0.79,Watertown,Connecticut,6795.0,1288.0,2004-11-23,399000.0
57690,for_sale,4.0,3.0,2.98,Norfolk,Connecticut,6058.0,2755.0,2016-05-05,985000.0
57697,for_sale,5.0,3.0,19.85,Great Barrington,Massachusetts,1230.0,7000.0,2005-08-29,2750000.0
57701,for_sale,4.0,4.0,1.03,Goshen,Connecticut,6756.0,3799.0,2006-03-01,849000.0
57704,for_sale,3.0,1.0,0.51,Poestenkill,New York,12140.0,1307.0,1996-11-14,139700.0
57709,for_sale,3.0,2.0,0.62,Thomaston,Connecticut,6787.0,1596.0,2021-11-29,324900.0
57710,for_sale,4.0,3.0,2.23,Goshen,Connecticut,6756.0,2128.0,1994-11-01,484788.0
57714,for_sale,2.0,1.0,0.54,Chatham,New York,12123.0,996.0,2001-05-04,175000.0
57715,for_sale,3.0,2.0,0.75,North Canaan,Connecticut,6018.0,2219.0,1990-04-16,420000.0
57716,for_sale,3.0,3.0,0.46,Torrington,Connecticut,6790.0,1951.0,2007-01-11,249900.0
57717,for_sale,3.0,2.0,0.16,Pittsfield,Massachusetts,1201.0,1809.0,2017-11-08,249900.0
57721,for_sale,4.0,3.0,7.58,Chatham,New York,12037.0,2270.0,2001-04-04,500000.0
57726,for_sale,4.0,1.0,4.2,Copake,New York,12516.0,1500.0,2006-05-08,299999.0
57727,for_sale,3.0,3.0,0.93,Watertown,Connecticut,6795.0,1400.0,2005-07-20,424000.0
57729,for_sale,3.0,2.0,2.7,Kinderhook,New York,12184.0,1900.0,2017-06-27,419000.0
57730,for_sale,4.0,4.0,14.11,Bethlehem,Connecticut,6751.0,4798.0,2003-11-14,1450000.0
57731,for_sale,3.0,2.0,0.41,Williamstown,Massachusetts,1267.0,1684.0,2001-10-05,359900.0
57732,for_sale,4.0,3.0,0.49,Pittsfield,Massachusetts,1201.0,2280.0,1998-08-13,499900.0
57733,for_sale,3.0,3.0,0.17,Pittsfield,Massachusetts,1201.0,1326.0,2007-03-29,265000.0
57734,for_sale,4.0,3.0,0.1,Torrington,Connecticut,6790.0,1733.0,2012-07-12,229900.0
57735,for_sale,2.0,3.0,0.65,Torrington,Connecticut,6790.0,1320.0,2019-03-05,275000.0
57737,for_sale,3.0,2.0,1.2,Millerton,New York,12546.0,1350.0,2018-08-31,375000.0
57739,for_sale,3.0,3.0,0.48,Pittsfield,Massachusetts,1201.0,2418.0,2012-09-07,629900.0
57742,for_sale,7.0,3.0,0.1,Torrington,Connecticut,6790.0,2774.0,2021-06-07,210000.0
57746,for_sale,4.0,3.0,14.0,East Nassau,New York,12062.0,1808.0,2011-08-30,289900.0
57748,for_sale,4.0,1.0,0.13,Great Barrington,Massachusetts,1230.0,1554.0,1997-10-31,175000.0
57750,for_sale,4.0,3.0,12.53,Stephentown,New York,12168.0,2400.0,2021-06-22,450000.0
57751,for_sale,3.0,1.0,0.17,Pittsfield,Massachusetts,1201.0,1180.0,2005-12-06,139900.0
