,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
797837,for_sale,4.0,4.0,0.13,Douglaston,New York,11362.0,2857.0,2007-01-02,1468000.0
797839,for_sale,3.0,3.0,0.06,Maspeth,New York,11378.0,1873.0,1990-06-26,929000.0
797843,for_sale,6.0,5.0,0.09,Springfield Gardens,New York,11413.0,2400.0,2017-02-14,1150000.0
797849,for_sale,5.0,5.0,0.04,New York City,New York,11231.0,3165.0,2014-03-04,2295000.0
797850,for_sale,3.0,2.0,0.16,Jamaica,New York,11432.0,3120.0,2015-05-19,1588888.0
797859,for_sale,7.0,3.0,0.06,Woodside,New York,11377.0,1980.0,2000-11-01,1999000.0
797871,for_sale,4.0,4.0,0.05,Floral Park,New York,11001.0,1980.0,2021-04-12,699999.0
797874,for_sale,3.0,2.0,0.06,Bronx,New York,10473.0,1950.0,2021-11-22,699999.0
797876,for_sale,3.0,2.0,0.09,Bronx,New York,10473.0,1155.0,2019-09-23,549000.0
797877,for_sale,3.0,2.0,0.05,Brooklyn,New York,11236.0,882.0,2006-02-08,599000.0
797879,for_sale,4.0,2.0,0.09,Saint Albans,New York,11434.0,1495.0,2017-05-10,699000.0
797891,for_sale,5.0,3.0,0.06,Maspeth,New York,11378.0,2828.0,2006-02-28,1350000.0
797894,for_sale,7.0,4.0,0.06,Middle Village,New York,11379.0,3381.0,1994-08-10,1450000.0
797912,for_sale,5.0,3.0,0.13,Bloomfield,New Jersey,7003.0,2371.0,2018-06-12,749000.0
797916,for_sale,3.0,3.0,0.05,Richmond Hill,New York,11418.0,1250.0,2008-09-10,725000.0
797947,for_sale,3.0,4.0,0.03,New York City,New York,11215.0,1964.0,2019-04-10,2300000.0
797959,for_sale,3.0,3.0,0.05,Richmond Hill,New York,11418.0,1250.0,2008-09-10,725000.0
797960,for_sale,2.0,3.0,1.42,Fresh Meadows,New York,11365.0,1520.0,2002-07-18,728000.0
797967,for_sale,4.0,3.0,0.11,Howard Beach,New York,11414.0,2942.0,2013-01-18,1399000.0
797985,for_sale,2.0,3.0,1.42,Fresh Meadows,New York,11365.0,1520.0,2002-07-18,728000.0
797995,for_sale,4.0,3.0,0.11,Howard Beach,New York,11414.0,2942.0,2013-01-18,1399000.0
797996,for_sale,6.0,5.0,0.19,Ozone Park,New York,11417.0,2700.0,1990-07-05,1449000.0
798005,for_sale,3.0,2.0,0.04,Brooklyn,New York,11212.0,1116.0,1984-11-20,615000.0
798007,for_sale,3.0,3.0,0.05,South Ozone Park,New York,11420.0,1370.0,2016-07-22,705000.0
798024,for_sale,3.0,3.0,0.97,Forest Hills,New York,11375.0,1300.0,2017-11-21,838000.0
798034,for_sale,5.0,4.0,0.03,Brooklyn,New York,11211.0,2175.0,2015-09-10,2198000.0
798036,for_sale,2.0,2.0,0.88,New York City,New York,10069.0,1220.0,2002-10-22,2999000.0
798050,for_sale,3.0,2.0,0.04,Whitestone,New York,11357.0,1280.0,2012-10-09,765000.0
798056,for_sale,5.0,3.0,0.13,Queens Village,New York,11428.0,2144.0,2015-12-09,899000.0
798061,for_sale,4.0,3.0,0.04,Jamaica,New York,11434.0,1125.0,2019-05-21,598000.0
798063,for_sale,5.0,3.0,0.14,Clifton,New Jersey,7011.0,1954.0,2020-12-16,599900.0
798067,for_sale,5.0,3.0,0.14,Clifton,New Jersey,7011.0,1954.0,2020-12-16,599900.0
798071,for_sale,8.0,3.0,0.07,Newark,New Jersey,7107.0,29997.0,2018-06-21,699000.0
798085,for_sale,2.0,2.0,0.06,Howard Beach,New York,11414.0,945.0,2017-11-15,709000.0
798087,for_sale,6.0,2.0,0.09,Jamaica,New York,11436.0,2800.0,2004-10-25,874900.0
798103,for_sale,3.0,2.0,0.04,New York City,New York,11203.0,2970.0,2013-10-03,1800000.0
798110,for_sale,5.0,7.0,0.02,New York City,New York,10024.0,6072.0,2019-07-11,9500000.0
798116,for_sale,2.0,2.0,1.13,New York City,New York,10001.0,2268.0,2011-12-19,3495000.0
798119,for_sale,3.0,2.0,0.05,Kearny,New Jersey,7032.0,1344.0,2014-11-18,455000.0
798167,for_sale,1.0,1.0,0.39,New York City,New York,10280.0,676.0,2003-06-20,699000.0
798207,for_sale,6.0,5.0,0.05,Brooklyn,New York,11236.0,3702.0,2004-03-31,820000.0
798211,for_sale,5.0,2.0,0.07,Jamaica,New York,11434.0,2250.0,2007-02-15,799000.0
798213,for_sale,4.0,2.0,0.09,Jamaica,New York,11434.0,1336.0,2008-10-07,275000.0
798214,for_sale,6.0,4.0,0.06,Brooklyn,New York,11236.0,3553.0,2007-01-11,600000.0
798228,for_sale,4.0,5.0,0.04,New York City,New York,10028.0,3496.0,1973-07-23,5825000.0
798257,for_sale,5.0,2.0,0.06,Jamaica,New York,11436.0,2500.0,2011-03-10,690000.0
798271,for_sale,8.0,3.0,0.03,Bronx,New York,10474.0,2491.0,2004-04-29,949000.0
798283,for_sale,5.0,3.0,0.05,Astoria,New York,11106.0,1400.0,1988-05-04,1800000.0
798288,for_sale,3.0,2.0,0.05,Brooklyn,New York,11203.0,1229.0,2013-04-05,669999.0
798289,for_sale,2.0,1.0,0.04,Howard Beach,New York,11414.0,794.0,2017-05-02,399000.0
798290,for_sale,5.0,5.0,0.07,Queens Village,New York,11429.0,1488.0,2019-11-13,738000.0
798295,for_sale,5.0,3.0,0.09,Floral Park,New York,11001.0,1600.0,2011-08-10,849000.0
798298,for_sale,3.0,3.0,0.09,College Point,New York,11356.0,1800.0,1996-01-31,899000.0
798303,for_sale,5.0,4.0,0.04,New York City,New York,11201.0,4900.0,2010-07-28,9995000.0
798306,for_sale,3.0,4.0,0.06,Forest Hills,New York,11375.0,1264.0,2019-01-04,1299000.0
798307,for_sale,9.0,3.0,0.07,New York City,New York,11203.0,3926.0,1981-09-01,899000.0
798308,for_sale,5.0,2.0,0.05,Brooklyn,New York,11213.0,3672.0,1983-04-01,1250000.0
798332,for_sale,7.0,3.0,0.05,Bronx,New York,10473.0,2314.0,1996-12-30,780000.0
798336,for_sale,2.0,2.0,10.2,Bayside,New York,11360.0,1200.0,2018-11-19,838888.0
798372,for_sale,5.0,2.0,0.06,Newark,New Jersey,7107.0,2500.0,2001-03-01,339999.0
798374,for_sale,5.0,2.0,0.04,Richmond Hill,New York,11418.0,1928.0,1999-06-16,650000.0
798376,for_sale,3.0,2.0,0.05,Bellerose,New York,11426.0,1312.0,2021-07-16,699000.0
798398,for_sale,4.0,3.0,0.13,Flushing,New York,11357.0,1681.0,2008-01-30,1599000.0
798402,for_sale,3.0,4.0,0.04,New York City,New York,11216.0,1832.0,2021-11-10,1750000.0
798409,for_sale,3.0,3.0,0.05,Jamaica,New York,11432.0,1280.0,2003-10-31,699000.0
798431,for_sale,4.0,3.0,0.14,Great Neck,New York,11021.0,1800.0,2003-05-16,1188000.0
798449,for_sale,3.0,2.0,0.06,Saint Albans,New York,11412.0,1520.0,2022-03-14,665000.0
798450,for_sale,5.0,3.0,0.04,Brooklyn,New York,11239.0,3000.0,1995-11-14,839000.0
798459,for_sale,4.0,2.0,0.06,Flushing,New York,11378.0,1440.0,2009-09-14,799000.0
798462,for_sale,2.0,2.0,0.05,New York City,New York,11234.0,957.0,2008-10-31,623000.0
798467,for_sale,5.0,3.0,0.04,New York City,New York,11233.0,2199.0,1988-10-25,1750000.0
798496,for_sale,2.0,2.0,0.04,Hillcrest,New York,11432.0,857.0,2017-04-11,648000.0
798503,for_sale,5.0,4.0,0.04,New York City,New York,11217.0,2880.0,2009-12-10,4500000.0
798504,for_sale,4.0,2.0,0.05,Whitestone,New York,11357.0,1440.0,1985-03-26,958000.0
798524,for_sale,4.0,3.0,0.06,College Point,New York,11356.0,2602.0,2020-10-13,1980000.0
798541,for_sale,2.0,2.0,0.04,Flushing,New York,11378.0,1000.0,2000-06-02,758000.0
798543,for_sale,3.0,2.0,0.04,Bayside,New York,11364.0,1152.0,1989-11-17,769000.0
798575,for_sale,2.0,1.0,0.12,Bloomfield,New Jersey,7003.0,1112.0,2003-10-29,215000.0
798596,for_sale,5.0,6.0,0.04,New York City,New York,10065.0,4440.0,1997-08-20,6195000.0
798597,for_sale,7.0,5.0,0.06,New York City,New York,11238.0,4000.0,1995-08-09,4500000.0
798606,for_sale,2.0,1.0,0.17,New York City,New York,11101.0,814.0,2016-03-31,1150000.0
798623,for_sale,8.0,4.0,0.18,Jamaica,New York,11434.0,3411.0,2005-12-22,1200000.0
798638,for_sale,3.0,3.0,0.12,New York City,New York,11375.0,2280.0,2002-05-30,1899000.0
798668,for_sale,3.0,3.0,0.04,Queens,New York,11433.0,1460.0,2013-05-29,700000.0
798698,for_sale,5.0,3.0,0.03,Brooklyn,New York,11208.0,1125.0,2012-07-27,810000.0
798700,for_sale,5.0,3.0,0.05,Brooklyn,New York,11226.0,2140.0,1999-11-15,928000.0
798712,for_sale,5.0,4.0,0.09,New York City,New York,11218.0,3168.0,2015-05-21,2995000.0
798719,for_sale,6.0,6.0,0.04,New York City,New York,11216.0,3626.0,2019-10-08,3250000.0
798724,for_sale,2.0,2.0,0.5,Flushing,New York,11355.0,995.0,1990-05-03,948888.0
798732,for_sale,3.0,4.0,0.06,Brooklyn,New York,11236.0,2310.0,2016-06-17,799000.0
798741,for_sale,6.0,3.0,0.06,Woodhaven,New York,11421.0,1517.0,2006-01-04,778000.0
798755,for_sale,4.0,2.0,0.09,Clifton,New Jersey,7011.0,1836.0,1987-06-02,474999.0
798760,for_sale,2.0,2.0,0.02,Flushing,New York,11358.0,1880.0,1999-07-02,759000.0
798761,for_sale,3.0,3.0,0.06,Saint Albans,New York,11412.0,1056.0,2018-03-13,599000.0
798762,for_sale,6.0,3.0,0.04,Bronx,New York,10459.0,2632.0,2004-11-24,725000.0
798764,for_sale,4.0,2.0,0.06,Elmhurst,New York,11373.0,1990.0,2007-02-26,1107000.0
798765,for_sale,4.0,3.0,0.14,Jamaica,New York,11411.0,6000.0,1997-11-18,719000.0
