,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
618783,for_sale,2.0,1.0,0.2,South Plainfield,New Jersey,7080.0,864.0,2013-05-29,360000.0
618784,for_sale,3.0,2.0,0.24,Milltown,New Jersey,8850.0,2057.0,2001-11-19,559900.0
618786,for_sale,3.0,1.0,0.1,Somerville,New Jersey,8876.0,1296.0,2005-08-15,350000.0
618791,for_sale,5.0,4.0,0.23,Sayreville,New Jersey,8872.0,2800.0,2010-12-15,725000.0
618809,for_sale,4.0,3.0,0.84,Scotch Plains,New Jersey,7076.0,2814.0,2014-08-29,899000.0
618810,for_sale,3.0,2.0,0.19,Old Bridge,New Jersey,8857.0,1641.0,2004-10-28,575000.0
618811,for_sale,5.0,3.0,1.01,Montgomery Twp,New Jersey,8502.0,3228.0,2009-06-08,799000.0
618818,for_sale,2.0,2.0,0.08,Hopatcong,New Jersey,7843.0,1365.0,1987-08-31,325000.0
618820,for_sale,3.0,2.0,0.11,Keasbey,New Jersey,8832.0,1596.0,2015-05-11,400000.0
618822,for_sale,2.0,3.0,0.05,East Brunswick,New Jersey,8816.0,1392.0,1986-05-30,325000.0
618823,for_sale,4.0,3.0,1.06,Denville,New Jersey,7866.0,2530.0,2004-09-16,600000.0
618827,for_sale,2.0,2.0,0.01,Perth Amboy,New Jersey,8861.0,1118.0,2022-01-31,249000.0
618831,for_sale,4.0,3.0,1.4,Roxbury Township,New Jersey,7876.0,2602.0,1991-02-28,650000.0
618832,for_sale,3.0,3.0,0.25,Berkeley Heights Twp,New Jersey,7922.0,1677.0,1986-05-01,599999.0
618842,for_sale,5.0,5.0,4.7,Chester Township,New Jersey,7930.0,5008.0,2019-01-25,1199000.0
618843,for_sale,3.0,2.0,0.06,New Brunswick,New Jersey,8901.0,1072.0,2021-03-24,565000.0
618846,for_sale,3.0,2.0,0.17,Edison,New Jersey,8817.0,1657.0,2013-11-15,515000.0
618847,for_sale,4.0,3.0,6076.0,Metuchen,New Jersey,8840.0,1548.0,2018-10-16,539000.0
618850,for_sale,3.0,3.0,0.15,Metuchen,New Jersey,8840.0,2065.0,1988-04-04,625000.0
618851,for_sale,3.0,2.0,0.36,Parsippany Troy Hills,New Jersey,7054.0,1822.0,2019-08-20,549999.0
618854,for_sale,4.0,3.0,0.33,North Brunswick,New Jersey,8902.0,2246.0,2013-07-23,740000.0
618860,for_sale,2.0,3.0,0.02,Piscataway,New Jersey,8854.0,1470.0,2021-10-08,349000.0
618861,for_sale,2.0,2.0,0.0,Edison,New Jersey,8820.0,1200.0,2009-02-03,349000.0
618863,for_sale,3.0,2.0,0.14,Highland Park,New Jersey,8904.0,1390.0,2000-09-14,448000.0
618866,for_sale,3.0,2.0,0.1,Carteret,New Jersey,7008.0,1462.0,2001-07-24,349900.0
618871,for_sale,5.0,5.0,1.12,Montgomery,New Jersey,8502.0,4820.0,2001-01-18,1150000.0
618872,for_sale,3.0,2.0,0.21,South Plainfield,New Jersey,7080.0,2426.0,2018-03-14,549000.0
618876,for_sale,6.0,4.0,0.32,Spotswood,New Jersey,8884.0,2428.0,2004-07-01,482500.0
618877,for_sale,3.0,2.0,0.34,South Brunswick,New Jersey,8810.0,1917.0,2015-06-09,474900.0
618885,for_sale,4.0,3.0,1.18,Denville,New Jersey,7834.0,2050.0,1997-07-23,600000.0
618886,for_sale,3.0,3.0,0.06,Carteret,New Jersey,7008.0,1566.0,2012-07-12,390000.0
618887,for_sale,3.0,3.0,0.3,Edison,New Jersey,8817.0,1396.0,2021-12-28,499000.0
618891,for_sale,4.0,3.0,0.15,Perth Amboy,New Jersey,8861.0,1748.0,2005-03-03,485000.0
618893,for_sale,4.0,3.0,0.46,Edison,New Jersey,8820.0,2177.0,2000-08-10,724900.0
618895,for_sale,3.0,2.0,0.34,Piscataway,New Jersey,8854.0,1430.0,2019-05-31,499750.0
618899,for_sale,5.0,3.0,0.23,Iselin,New Jersey,8830.0,2950.0,2021-08-30,839000.0
618902,for_sale,4.0,2.0,0.21,Somerville,New Jersey,8876.0,1867.0,1999-04-07,399932.0
618913,for_sale,3.0,2.0,0.09,Edison,New Jersey,8817.0,1750.0,2022-01-03,475000.0
618914,for_sale,3.0,1.0,0.15,Edison,New Jersey,8817.0,1128.0,2009-12-02,415000.0
618915,for_sale,2.0,2.0,0.01,New Brunswick,New Jersey,8901.0,1181.0,2008-12-15,259990.0
618918,for_sale,3.0,3.0,0.13,Carteret,New Jersey,7008.0,1662.0,2020-06-08,529999.0
618921,for_sale,5.0,5.0,1.5,Watchung,New Jersey,7069.0,4593.0,2011-08-17,1199000.0
618927,for_sale,5.0,4.0,0.99,Franklin,New Jersey,8873.0,3926.0,2011-07-13,1075000.0
618929,for_sale,4.0,3.0,0.43,East Brunswick,New Jersey,8816.0,2478.0,2014-05-28,770000.0
618945,for_sale,6.0,6.0,0.46,Chatham Township,New Jersey,7928.0,4443.0,1991-11-21,2350000.0
618946,for_sale,7.0,10.0,9.15,Mendham,New Jersey,7945.0,13303.0,1998-02-17,4999000.0
618948,for_sale,4.0,2.0,0.07,Roselle Park,New Jersey,7204.0,1258.0,2019-08-22,399000.0
618963,for_sale,3.0,1.0,0.1,Linden,New Jersey,7036.0,912.0,2017-06-26,349999.0
618985,for_sale,6.0,5.0,0.09,Staten Island,New York,10312.0,2970.0,2015-09-15,899000.0
618986,for_sale,4.0,2.0,0.06,Staten Island,New York,10309.0,1440.0,1987-09-16,799998.0
618987,for_sale,2.0,3.0,0.04,Staten Island,New York,10309.0,990.0,2016-05-11,699000.0
618988,for_sale,3.0,2.0,0.45,Landing,New Jersey,7850.0,1294.0,2014-04-08,350000.0
618998,for_sale,4.0,5.0,0.72,Warren Twp,New Jersey,7059.0,4572.0,2003-05-07,1475000.0
619009,for_sale,4.0,3.0,0.11,Manville,New Jersey,8835.0,1976.0,2020-02-07,445000.0
619025,for_sale,3.0,3.0,0.04,Staten Island,New York,10309.0,1496.0,1991-12-31,648888.0
619043,for_sale,3.0,1.0,0.14,Pine Hill,New Jersey,8021.0,1152.0,1988-04-25,87490.0
619044,for_sale,3.0,2.0,0.15,Willingboro,New Jersey,8046.0,1684.0,1997-12-17,169900.0
619047,for_sale,4.0,2.0,0.17,Levittown,Pennsylvania,19056.0,2290.0,2005-06-13,299000.0
619048,for_sale,4.0,3.0,0.46,Yardley,Pennsylvania,19067.0,3269.0,2001-05-16,775000.0
619049,for_sale,3.0,2.0,2.34,Mount Laurel,New Jersey,8054.0,1636.0,2004-12-10,169000.0
619059,for_sale,3.0,3.0,0.15,Mount Laurel,New Jersey,8054.0,1894.0,2005-07-25,325000.0
619080,for_sale,3.0,1.0,0.19,Bensalem,Pennsylvania,19020.0,936.0,2009-11-19,189900.0
619095,for_sale,4.0,8.0,4.37,New Hope,Pennsylvania,18938.0,17900.0,1994-06-08,2299900.0
619097,for_sale,6.0,10.0,9.49,Newtown,Pennsylvania,18940.0,13857.0,2011-02-17,6400000.0
619108,for_sale,3.0,2.0,0.96,West Berlin,New Jersey,8091.0,1960.0,2003-06-16,499900.0
619123,for_sale,3.0,3.0,1.56,Green Township,New Jersey,7821.0,2948.0,2005-01-10,200000.0
619131,for_sale,7.0,7.0,4.76,Moorestown,New Jersey,8057.0,5942.0,2001-05-18,2875000.0
619132,for_sale,4.0,5.0,0.51,Mount Laurel,New Jersey,8054.0,3537.0,2004-02-27,649000.0
619135,for_sale,4.0,3.0,0.26,Riverside,New Jersey,8075.0,2361.0,2016-07-18,219000.0
619136,for_sale,5.0,2.0,0.14,Ewing Township,New Jersey,8618.0,1872.0,2005-12-13,199777.0
619137,for_sale,4.0,3.0,0.36,Trenton,New Jersey,8638.0,2215.0,2018-08-02,479900.0
619140,for_sale,5.0,4.0,0.44,Levittown,Pennsylvania,19054.0,3912.0,2007-05-07,321000.0
619153,for_sale,4.0,4.0,0.75,Yardley,Pennsylvania,19067.0,4007.0,2021-02-24,899900.0
619162,for_sale,4.0,3.0,37.0,Newtown,Pennsylvania,18940.0,4500.0,1981-08-17,3995000.0
619163,for_sale,5.0,3.0,0.33,Hamilton,New Jersey,8691.0,2948.0,2021-05-25,679900.0
619165,for_sale,5.0,3.0,0.33,Hamilton,New Jersey,8691.0,2989.0,2021-05-25,649900.0
619181,for_sale,7.0,2.0,0.19,Beverly,New Jersey,8010.0,2212.0,2020-11-06,259900.0
619184,for_sale,2.0,1.0,0.2,Lumberton,New Jersey,8048.0,827.0,2018-10-01,179500.0
619185,for_sale,3.0,2.0,0.46,Berlin,New Jersey,8009.0,1732.0,2008-08-01,140000.0
619186,for_sale,3.0,2.0,0.3,Dingmans Ferry,Pennsylvania,18328.0,1656.0,1989-10-18,194900.0
619191,for_sale,4.0,2.0,1.17,Burlington,New Jersey,8016.0,2538.0,2013-01-04,299904.0
619193,for_sale,4.0,3.0,0.49,Lawrence Township,New Jersey,8648.0,3122.0,2018-04-26,529000.0
619198,for_sale,4.0,3.0,0.35,Robbinsville,New Jersey,8691.0,2592.0,2013-12-03,669000.0
619202,for_sale,4.0,1.0,0.23,Lindenwold,New Jersey,8021.0,1380.0,1999-01-21,145000.0
619203,for_sale,4.0,3.0,18.36,Marlton,New Jersey,8053.0,2610.0,2006-07-10,450000.0
619220,for_sale,6.0,9.0,8.12,Harding Township,New Jersey,7920.0,11579.0,2007-06-13,4995000.0
619225,for_sale,3.0,3.0,2.23,Shohola,Pennsylvania,18458.0,4411.0,1994-03-16,439900.0
619231,for_sale,3.0,2.0,0.04,Berlin,New Jersey,8009.0,1160.0,2005-05-17,159900.0
619234,for_sale,2.0,2.0,2.0,Gibbsboro,New Jersey,8026.0,1612.0,2005-10-18,347900.0
619239,for_sale,4.0,3.0,0.39,Mount Laurel,New Jersey,8054.0,3790.0,1990-05-01,575000.0
619247,for_sale,2.0,1.0,0.51,Bushkill,Pennsylvania,18324.0,816.0,1988-11-02,106000.0
619248,for_sale,4.0,2.0,0.22,Delanco,New Jersey,8075.0,1425.0,1997-07-07,269900.0
619249,for_sale,3.0,3.0,0.32,Newton,New Jersey,7860.0,1104.0,2015-09-15,275000.0
619251,for_sale,12.0,11.0,30.0,Monticello,New York,12701.0,13618.0,1998-01-20,11999000.0
619255,for_sale,4.0,2.0,0.16,Willingboro,New Jersey,8046.0,1770.0,2001-08-15,240000.0
619256,for_sale,4.0,2.0,3.15,Hillsborough,New Jersey,8844.0,2426.0,2020-08-03,425000.0
619267,for_sale,3.0,2.0,14.18,Trenton,New Jersey,8611.0,1100.0,2016-09-29,110000.0
619274,for_sale,4.0,3.0,1.04,Princeton,New Jersey,8540.0,2796.0,1992-09-23,609000.0
619275,for_sale,4.0,3.0,0.49,Burlington,New Jersey,8016.0,2224.0,2006-05-05,525000.0
619276,for_sale,7.0,12.0,23.0,Mount Laurel,New Jersey,8054.0,14020.0,2015-12-04,5000000.0
619278,for_sale,5.0,4.0,1.95,Newtown,Pennsylvania,18940.0,4844.0,1993-09-30,1300000.0
619287,for_sale,5.0,2.0,0.04,Trenton,New Jersey,8618.0,1810.0,2007-07-13,45000.0
619297,for_sale,3.0,2.0,0.17,Hightstown,New Jersey,8561.0,1952.0,1989-04-14,200000.0
