,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
287651,for_sale,4.0,4.0,9.45,Ipswich,Massachusetts,1938.0,3987.0,1988-02-26,1999000.0
287653,for_sale,4.0,3.0,1.65,Salem,New Hampshire,3079.0,2800.0,2021-12-08,899900.0
287660,for_sale,4.0,2.0,0.22,Raymond,New Hampshire,3077.0,2166.0,2021-02-03,369900.0
287661,for_sale,2.0,1.0,0.13,Merrimac,Massachusetts,1860.0,720.0,1993-04-02,325000.0
287665,for_sale,3.0,2.0,0.25,Derry,New Hampshire,3038.0,2256.0,2016-09-29,524900.0
287667,for_sale,3.0,3.0,0.31,North Andover,Massachusetts,1845.0,2042.0,2009-06-30,599999.0
287669,for_sale,3.0,3.0,3.64,Pelham,New Hampshire,3076.0,2721.0,1995-03-15,675000.0
287671,for_sale,3.0,2.0,0.29,Haverhill,Massachusetts,1835.0,1803.0,2003-10-10,565000.0
287674,for_sale,4.0,2.0,0.15,Amesbury,Massachusetts,1913.0,2524.0,2002-07-30,650000.0
287675,for_sale,4.0,4.0,2.86,Georgetown,Massachusetts,1833.0,3626.0,2004-06-02,849000.0
287676,for_sale,3.0,3.0,0.71,Haverhill,Massachusetts,1835.0,1674.0,2005-03-30,499900.0
287677,for_sale,4.0,1.0,1.08,Haverhill,Massachusetts,1832.0,1098.0,2007-03-12,449900.0
287679,for_sale,4.0,4.0,0.98,Wenham,Massachusetts,1984.0,3600.0,1999-06-08,1390000.0
287680,for_sale,2.0,1.0,0.39,Manchester,New Hampshire,3104.0,896.0,2015-02-20,299900.0
287682,for_sale,4.0,3.0,1.42,North Andover,Massachusetts,1845.0,3412.0,2008-08-29,874900.0
287683,for_sale,3.0,1.0,0.44,Haverhill,Massachusetts,1830.0,1096.0,1999-08-20,369900.0
287686,for_sale,4.0,4.0,0.47,Middleton,Massachusetts,1949.0,3840.0,1988-03-01,959900.0
287687,for_sale,3.0,2.0,1.7,Kensington,New Hampshire,3833.0,1300.0,2017-03-28,525000.0
287688,for_sale,4.0,4.0,1.0,North Andover,Massachusetts,1845.0,4500.0,1989-03-10,1199000.0
287689,for_sale,3.0,3.0,0.52,Georgetown,Massachusetts,1833.0,1626.0,1987-08-03,575000.0
287694,for_sale,4.0,2.0,0.46,Hamilton,Massachusetts,1982.0,2247.0,1998-10-30,799900.0
287696,for_sale,4.0,3.0,1.01,Andover,Massachusetts,1810.0,3254.0,2003-12-05,949900.0
287701,for_sale,2.0,2.0,3.0,Raymond,New Hampshire,3077.0,1774.0,2014-03-28,399000.0
287702,for_sale,3.0,1.0,0.34,Manchester,New Hampshire,3109.0,2200.0,2020-10-13,399900.0
287703,for_sale,4.0,3.0,0.35,Haverhill,Massachusetts,1830.0,3284.0,2002-06-28,579900.0
287705,for_sale,3.0,2.0,1.35,Derry,New Hampshire,3038.0,1764.0,2007-07-10,419900.0
287706,for_sale,3.0,2.0,1.15,Derry,New Hampshire,3038.0,1743.0,2008-02-05,390000.0
287708,for_sale,3.0,2.0,1.0,Epping,New Hampshire,3042.0,1520.0,2012-11-14,425000.0
287709,for_sale,3.0,2.0,0.96,Wenham,Massachusetts,1984.0,1443.0,1998-08-24,550000.0
287715,for_sale,3.0,3.0,0.65,Brentwood,New Hampshire,3833.0,2816.0,2017-05-22,660000.0
287716,for_sale,4.0,4.0,0.46,Methuen,Massachusetts,1844.0,3357.0,2006-05-16,649900.0
287718,for_sale,3.0,2.0,0.34,Beverly,Massachusetts,1915.0,1496.0,1989-01-31,599995.0
287719,for_sale,3.0,2.0,0.13,Hamilton,Massachusetts,1982.0,1575.0,2003-03-11,599900.0
287720,for_sale,3.0,2.0,0.15,Lawrence,Massachusetts,1843.0,2182.0,2008-04-30,499900.0
287721,for_sale,2.0,3.0,0.03,Newburyport,Massachusetts,1950.0,1140.0,1999-01-15,750000.0
287723,for_sale,3.0,2.0,0.15,North Andover,Massachusetts,1845.0,1456.0,1999-11-19,649000.0
287724,for_sale,7.0,3.0,0.08,Haverhill,Massachusetts,1832.0,3337.0,2006-06-09,584900.0
287726,for_sale,2.0,1.0,0.23,Haverhill,Massachusetts,1832.0,1108.0,2011-10-04,399900.0
287730,for_sale,3.0,1.0,0.17,Beverly,Massachusetts,1915.0,1248.0,1998-08-31,495000.0
287747,for_sale,2.0,1.0,1.12,Auburn,New Hampshire,3032.0,1424.0,2004-03-19,399900.0
287748,for_sale,3.0,1.0,0.16,Manchester,New Hampshire,3109.0,1155.0,2020-05-19,324900.0
287749,for_sale,4.0,3.0,2.76,Atkinson,New Hampshire,3811.0,4250.0,2020-01-27,875000.0
287752,for_sale,3.0,3.0,1.39,Newton,New Hampshire,3858.0,2359.0,2003-05-23,605000.0
287753,for_sale,4.0,4.0,1.33,Salem,New Hampshire,3079.0,3428.0,2002-01-16,699000.0
287759,for_sale,4.0,3.0,1.0,Derry,New Hampshire,3038.0,2016.0,2015-12-31,535000.0
287764,for_sale,4.0,3.0,1.0,North Andover,Massachusetts,1845.0,2492.0,1995-08-01,819900.0
287766,for_sale,5.0,3.0,0.1,Haverhill,Massachusetts,1832.0,2276.0,2006-06-13,579900.0
287769,for_sale,4.0,3.0,2.05,Boxford,Massachusetts,1921.0,3005.0,1994-08-24,824900.0
287770,for_sale,2.0,1.0,0.08,Salem,New Hampshire,3079.0,884.0,2019-10-24,469000.0
287772,for_sale,4.0,3.0,1.31,Wenham,Massachusetts,1984.0,3256.0,2004-11-23,925000.0
287774,for_sale,3.0,2.0,0.19,Andover,Massachusetts,1810.0,1750.0,2016-06-28,719900.0
287775,for_sale,2.0,2.0,0.13,Newburyport,Massachusetts,1950.0,1051.0,2021-10-18,1175000.0
287776,for_sale,3.0,3.0,0.25,Haverhill,Massachusetts,1832.0,1690.0,2001-06-18,569000.0
287777,for_sale,5.0,5.0,0.96,North Andover,Massachusetts,1845.0,5233.0,2009-07-28,1290000.0
287781,for_sale,4.0,4.0,0.46,Andover,Massachusetts,1810.0,4199.0,1993-11-30,1100000.0
287782,for_sale,5.0,5.0,0.74,Andover,Massachusetts,1810.0,8132.0,2006-08-29,3299000.0
287784,for_sale,4.0,3.0,1.52,Salem,New Hampshire,3079.0,3270.0,2021-12-08,950000.0
287785,for_sale,3.0,2.0,0.27,Portsmouth,New Hampshire,3801.0,1158.0,2005-04-19,425000.0
287786,for_sale,6.0,9.0,47.98,North Hampton,New Hampshire,3862.0,9443.0,2021-08-31,17500000.0
287788,for_sale,3.0,2.0,0.2,Hampton,New Hampshire,3842.0,1456.0,2013-03-11,425000.0
287819,for_sale,3.0,3.0,0.26,Salisbury,Massachusetts,1952.0,1872.0,2001-07-23,549900.0
287829,for_sale,4.0,3.0,1.69,Rochester,New Hampshire,3867.0,3196.0,2014-06-17,495000.0
287832,for_sale,4.0,3.0,2.5,Madbury,New Hampshire,3823.0,3065.0,2016-06-14,788000.0
287834,for_sale,3.0,2.0,0.68,York,Maine,3909.0,2688.0,2021-03-19,439000.0
287836,for_sale,3.0,1.0,0.1,Kittery,Maine,3904.0,945.0,2021-09-09,315000.0
287837,for_sale,3.0,2.0,0.19,Rochester,New Hampshire,3867.0,1080.0,2003-12-19,299900.0
287844,for_sale,6.0,3.0,0.19,Dover,New Hampshire,3820.0,2161.0,2003-04-24,475000.0
287850,for_sale,3.0,3.0,0.07,Portsmouth,New Hampshire,3801.0,2210.0,2005-11-30,1995000.0
287851,for_sale,3.0,1.0,0.1,Ogunquit,Maine,3907.0,1092.0,2015-01-12,869000.0
287853,for_sale,3.0,1.0,0.09,York,Maine,3909.0,940.0,2017-01-17,550000.0
287860,for_sale,4.0,2.0,0.15,Wells,Maine,4090.0,1536.0,2017-09-26,1250000.0
287869,for_sale,4.0,3.0,5.24,Barrington,New Hampshire,3825.0,3307.0,2021-06-30,299000.0
287873,for_sale,4.0,3.0,0.5,Newmarket,New Hampshire,3857.0,2364.0,2004-12-15,599900.0
287876,for_sale,3.0,2.0,0.25,Raymond,New Hampshire,3077.0,1700.0,2022-01-25,399900.0
287887,for_sale,5.0,4.0,2.5,Rye,New Hampshire,3870.0,5200.0,2003-09-29,1895000.0
287942,for_sale,6.0,3.0,0.11,Hampton,New Hampshire,3842.0,2175.0,2002-02-08,885000.0
287953,for_sale,4.0,2.0,1.3,Rochester,New Hampshire,3867.0,2028.0,2021-03-15,250000.0
287957,for_sale,3.0,2.0,0.09,Dover,New Hampshire,3820.0,1422.0,2005-07-26,369000.0
287960,for_sale,4.0,2.0,0.09,Exeter,New Hampshire,3833.0,1840.0,2011-04-14,750000.0
287962,for_sale,3.0,2.0,1.1,Raymond,New Hampshire,3077.0,2092.0,2005-12-14,350000.0
287963,for_sale,5.0,3.0,0.18,Dover,New Hampshire,3820.0,2736.0,2018-03-01,729900.0
287964,for_sale,12.0,6.0,0.16,Salisbury,Massachusetts,1952.0,4366.0,2004-04-26,1995000.0
287979,for_sale,3.0,2.0,2.0,Nottingham,New Hampshire,3290.0,2122.0,2003-09-12,1100000.0
287995,for_sale,2.0,4.0,0.5,Newmarket,New Hampshire,3857.0,4037.0,2012-02-17,299900.0
287998,for_sale,3.0,1.0,1.15,Raymond,New Hampshire,3077.0,1775.0,2006-10-20,149900.0
288005,for_sale,3.0,1.0,0.11,Rochester,New Hampshire,3868.0,1559.0,1994-09-09,199900.0
288012,for_sale,4.0,2.0,0.5,Salisbury,Massachusetts,1952.0,2800.0,1987-02-03,825000.0
288016,for_sale,2.0,2.0,0.03,Portsmouth,New Hampshire,3801.0,1246.0,2007-10-23,479900.0
288020,for_sale,4.0,1.0,0.23,Portsmouth,New Hampshire,3801.0,1396.0,2013-10-07,549000.0
288038,for_sale,3.0,1.0,0.34,Derry,New Hampshire,3038.0,1968.0,2020-07-27,319900.0
288051,for_sale,4.0,3.0,1.3,Rochester,New Hampshire,3839.0,2210.0,2011-06-21,474900.0
288052,for_sale,3.0,2.0,3.18,Kingston,New Hampshire,3848.0,2866.0,2021-12-01,499000.0
288053,for_sale,5.0,2.0,0.46,Somersworth,New Hampshire,3878.0,2366.0,2022-01-11,419000.0
288058,for_sale,3.0,2.0,0.3,Kingston,New Hampshire,3848.0,1286.0,2016-12-22,353000.0
288059,for_sale,4.0,3.0,1.29,Derry,New Hampshire,3038.0,2296.0,2015-10-13,489900.0
288062,for_sale,3.0,2.0,1.23,Eliot,Maine,3903.0,1116.0,2018-01-12,469500.0
288063,for_sale,4.0,2.0,0.04,Hampton,New Hampshire,3842.0,1620.0,1993-02-24,574000.0
288078,for_sale,2.0,2.0,0.5,Portsmouth,New Hampshire,3801.0,1079.0,2015-06-29,615000.0
288079,for_sale,4.0,2.0,0.25,Somersworth,New Hampshire,3878.0,2080.0,2004-05-11,202500.0
288081,for_sale,4.0,3.0,3.58,Durham,New Hampshire,3824.0,3045.0,2018-10-02,585000.0
288084,for_sale,4.0,3.0,0.98,Madbury,New Hampshire,3823.0,2437.0,2020-06-26,525000.0
288085,for_sale,3.0,1.0,0.07,North Berwick,Maine,3906.0,1200.0,2018-01-12,239900.0
288090,for_sale,3.0,3.0,2.44,Barrington,New Hampshire,3825.0,2016.0,2016-06-17,450000.0
288091,for_sale,2.0,1.0,0.23,Hampstead,New Hampshire,3841.0,1142.0,2022-02-28,330000.0
288093,for_sale,3.0,2.0,0.99,Danville,New Hampshire,3819.0,1726.0,2021-07-19,449900.0
288096,for_sale,4.0,1.0,0.17,Somersworth,New Hampshire,3878.0,1224.0,2021-04-22,274000.0
288098,for_sale,4.0,4.0,2.19,Epping,New Hampshire,3042.0,3203.0,2019-12-18,899900.0
288103,for_sale,5.0,3.0,0.12,Rochester,New Hampshire,3867.0,2866.0,2017-08-21,365000.0
288104,for_sale,3.0,1.0,0.07,Portsmouth,New Hampshire,3801.0,1294.0,2011-11-23,690000.0
288107,for_sale,4.0,4.0,6.68,North Hampton,New Hampshire,3862.0,5103.0,2005-04-01,1395000.0
288112,for_sale,4.0,3.0,0.39,Hampton,New Hampshire,3842.0,2215.0,2004-12-17,615000.0
288115,for_sale,4.0,3.0,1.72,Derry,New Hampshire,3038.0,2714.0,2017-12-28,799900.0
288118,for_sale,2.0,2.0,0.03,Portsmouth,New Hampshire,3801.0,1165.0,2019-06-24,799900.0
288123,for_sale,3.0,2.0,0.51,Rochester,New Hampshire,3868.0,1383.0,2003-06-18,259900.0
288125,for_sale,4.0,3.0,0.23,Rochester,New Hampshire,3867.0,3638.0,2009-12-31,485000.0
288129,for_sale,3.0,1.0,1.15,Hampstead,New Hampshire,3841.0,1538.0,2015-07-31,365000.0
288130,for_sale,3.0,1.0,0.16,Raymond,New Hampshire,3077.0,928.0,2022-02-22,269900.0
288132,for_sale,4.0,2.0,0.2,Rochester,New Hampshire,3867.0,1512.0,2017-05-19,360000.0
288134,for_sale,3.0,1.0,0.24,Dover,New Hampshire,3820.0,1152.0,2004-01-29,329900.0
288135,for_sale,4.0,4.0,39.75,Newfields,New Hampshire,3856.0,3996.0,2018-05-14,949000.0
288140,for_sale,3.0,2.0,0.42,Hampton,New Hampshire,3842.0,1344.0,2018-07-16,424900.0
288144,for_sale,3.0,2.0,1.52,Danville,New Hampshire,3819.0,1824.0,2019-10-01,519900.0
288148,for_sale,3.0,4.0,0.6,Seabrook,New Hampshire,3874.0,3082.0,2019-05-24,550000.0
288150,for_sale,12.0,6.0,1.49,South Berwick,Maine,3908.0,4032.0,2009-05-11,819000.0
288152,for_sale,4.0,2.0,0.13,Portsmouth,New Hampshire,3801.0,1826.0,2015-07-21,899900.0
288154,for_sale,3.0,3.0,1.0,Portsmouth,New Hampshire,3801.0,2992.0,2020-05-12,799000.0
288159,for_sale,3.0,1.0,0.3,Kingston,New Hampshire,3848.0,1340.0,2008-04-25,446000.0
288162,for_sale,5.0,2.0,0.06,Salisbury,Massachusetts,1952.0,1736.0,1996-09-06,679500.0
288165,for_sale,4.0,2.0,0.31,Rochester,New Hampshire,3867.0,2032.0,2009-10-27,275000.0
288166,for_sale,3.0,3.0,2.1,Berwick,Maine,3901.0,2428.0,2017-12-13,450000.0
288169,for_sale,3.0,2.0,1.02,Sandown,New Hampshire,3873.0,1164.0,2006-08-28,325000.0
288170,for_sale,3.0,2.0,0.67,Salisbury,Massachusetts,1952.0,1998.0,1998-10-29,359900.0
288172,for_sale,3.0,1.0,0.24,Somersworth,New Hampshire,3878.0,1419.0,2003-09-12,324900.0
288173,for_sale,3.0,2.0,0.33,Newmarket,New Hampshire,3857.0,1620.0,2017-07-19,350000.0
288178,for_sale,3.0,2.0,1.75,Somersworth,New Hampshire,3878.0,1393.0,2018-12-27,369900.0
288179,for_sale,3.0,2.0,2.19,Danville,New Hampshire,3819.0,1368.0,2021-01-04,399900.0
288182,for_sale,4.0,3.0,2.01,Kensington,New Hampshire,3833.0,1960.0,2018-10-30,649900.0
288184,for_sale,4.0,4.0,1.4,Stratham,New Hampshire,3885.0,2896.0,2019-09-06,800000.0
288188,for_sale,3.0,3.0,0.49,Dover,New Hampshire,3820.0,2665.0,2006-03-02,710000.0
288191,for_sale,7.0,4.0,0.25,Amesbury,Massachusetts,1913.0,3195.0,2005-04-26,750000.0
288192,for_sale,3.0,2.0,0.79,Exeter,New Hampshire,3833.0,2669.0,2001-04-02,748000.0
288196,for_sale,5.0,4.0,6.1,Brentwood,New Hampshire,3833.0,3758.0,2018-04-30,1295000.0
288204,for_sale,4.0,3.0,2.01,Chester,New Hampshire,3036.0,2794.0,2015-07-01,799900.0
288206,for_sale,4.0,3.0,1.69,Rochester,New Hampshire,3867.0,3196.0,2014-06-17,495000.0
288207,for_sale,4.0,3.0,2.5,Madbury,New Hampshire,3823.0,3065.0,2016-06-14,788000.0
288213,for_sale,3.0,2.0,0.19,Rochester,New Hampshire,3867.0,1080.0,2003-12-19,299900.0
288214,for_sale,3.0,6.0,1.7,South Hampton,New Hampshire,3827.0,7577.0,2013-05-07,975000.0
288220,for_sale,3.0,3.0,0.34,Exeter,New Hampshire,3833.0,2147.0,2021-01-15,799900.0
288222,for_sale,4.0,3.0,0.56,Merrimac,Massachusetts,1860.0,2724.0,1999-05-14,729000.0
288223,for_sale,5.0,2.0,1.21,Epping,New Hampshire,3042.0,2504.0,2007-11-19,619900.0
288226,for_sale,7.0,6.0,0.1,Hampton,New Hampshire,3842.0,4991.0,2019-09-20,2400000.0
288227,for_sale,5.0,5.0,0.87,Atkinson,New Hampshire,3811.0,5460.0,2012-10-02,1595000.0
288231,for_sale,4.0,2.0,0.14,Salisbury,Massachusetts,1952.0,1166.0,1997-06-26,1199900.0
288233,for_sale,3.0,3.0,0.07,Portsmouth,New Hampshire,3801.0,2210.0,2005-11-30,1995000.0
288250,for_sale,3.0,2.0,0.48,Somersworth,New Hampshire,3878.0,1584.0,2015-12-22,335000.0
288253,for_sale,3.0,1.0,3.25,Newton,New Hampshire,3858.0,1625.0,2013-12-27,419900.0
288256,for_sale,3.0,2.0,0.23,Seabrook,New Hampshire,3874.0,1404.0,2018-05-29,349900.0
288258,for_sale,4.0,4.0,0.84,Rochester,New Hampshire,3867.0,3671.0,2002-09-30,799000.0
288260,for_sale,5.0,6.0,1.8,Exeter,New Hampshire,3833.0,8156.0,2018-08-17,2350000.0
288263,for_sale,3.0,2.0,0.25,Derry,New Hampshire,3038.0,2256.0,2016-09-29,524900.0
288265,for_sale,3.0,2.0,0.63,Derry,New Hampshire,3038.0,1541.0,2015-06-30,440000.0
288268,for_sale,6.0,3.0,0.19,Dover,New Hampshire,3820.0,2161.0,2003-04-24,475000.0
288271,for_sale,6.0,3.0,0.18,Derry,New Hampshire,3038.0,2130.0,2009-11-24,354999.0
288274,for_sale,4.0,3.0,1.84,Merrimac,Massachusetts,1860.0,2955.0,2000-05-12,749900.0
288279,for_sale,4.0,3.0,0.11,Hampton,New Hampshire,3842.0,3408.0,2015-06-10,875000.0
288280,for_sale,1.0,1.0,1.5,Hampton,New Hampshire,3842.0,476.0,2018-08-17,269900.0
288282,for_sale,4.0,5.0,0.69,Portsmouth,New Hampshire,3801.0,3900.0,2003-04-02,1400000.0
288290,for_sale,3.0,3.0,0.34,Rochester,New Hampshire,3868.0,1680.0,2004-08-12,279900.0
288291,for_sale,2.0,2.0,3.0,Raymond,New Hampshire,3077.0,1774.0,2014-03-28,399000.0
288294,for_sale,3.0,2.0,0.24,Rochester,New Hampshire,3867.0,1613.0,2003-11-18,199900.0
288296,for_sale,2.0,1.0,0.13,Merrimac,Massachusetts,1860.0,720.0,1993-04-02,325000.0
288297,for_sale,4.0,2.0,0.22,Raymond,New Hampshire,3077.0,2166.0,2021-02-03,369900.0
288299,for_sale,3.0,2.0,1.0,Epping,New Hampshire,3042.0,1520.0,2012-11-14,425000.0
288300,for_sale,2.0,2.0,2.85,Newmarket,New Hampshire,3857.0,1448.0,2012-07-30,439000.0
288302,for_sale,3.0,2.0,1.35,Derry,New Hampshire,3038.0,1764.0,2007-07-10,419900.0
288304,for_sale,3.0,3.0,0.48,Rochester,New Hampshire,3868.0,2745.0,2017-01-06,629900.0
288305,for_sale,3.0,2.0,0.47,Dover,New Hampshire,3820.0,2005.0,2016-06-15,429000.0
288306,for_sale,3.0,2.0,1.15,Derry,New Hampshire,3038.0,1743.0,2008-02-05,390000.0
288309,for_sale,4.0,3.0,0.76,Dover,New Hampshire,3820.0,2120.0,2001-03-01,500000.0
288310,for_sale,4.0,2.0,0.15,Amesbury,Massachusetts,1913.0,2524.0,2002-07-30,650000.0
288314,for_sale,4.0,3.0,1.22,Stratham,New Hampshire,3885.0,3184.0,2017-11-21,850000.0
288318,for_sale,3.0,3.0,0.65,Brentwood,New Hampshire,3833.0,2816.0,2017-05-22,660000.0
288319,for_sale,3.0,3.0,0.49,Durham,New Hampshire,3824.0,2591.0,2006-05-08,644000.0
288321,for_sale,3.0,2.0,1.7,Kensington,New Hampshire,3833.0,1300.0,2017-03-28,525000.0
288323,for_sale,4.0,4.0,2.17,Hampton,New Hampshire,3842.0,5066.0,2017-08-08,1500000.0
288331,for_sale,6.0,9.0,47.98,North Hampton,New Hampshire,3862.0,9443.0,2021-08-31,17500000.0
288334,for_sale,3.0,2.0,0.25,Raymond,New Hampshire,3077.0,1700.0,2022-01-25,399900.0
288337,for_sale,5.0,4.0,2.5,Rye,New Hampshire,3870.0,5200.0,2003-09-29,1895000.0
288364,for_sale,2.0,2.0,0.55,Newbury,Massachusetts,1951.0,1122.0,1987-08-20,1300000.0
288380,for_sale,4.0,3.0,0.5,Newmarket,New Hampshire,3857.0,2364.0,2004-12-15,599900.0
288382,for_sale,6.0,6.0,3.1,Windham,New Hampshire,3087.0,9528.0,2018-01-12,3445000.0
288418,for_sale,4.0,2.0,3.33,Methuen,Massachusetts,1844.0,5056.0,1984-08-01,1600000.0
288420,for_sale,4.0,2.0,0.09,Exeter,New Hampshire,3833.0,1840.0,2011-04-14,750000.0
288422,for_sale,3.0,7.0,1.19,Salem,New Hampshire,3079.0,5504.0,2009-02-06,1922000.0
288424,for_sale,12.0,6.0,0.16,Salisbury,Massachusetts,1952.0,4366.0,2004-04-26,1995000.0
288425,for_sale,6.0,3.0,0.11,Hampton,New Hampshire,3842.0,2175.0,2002-02-08,885000.0
288457,for_sale,3.0,1.0,1.15,Raymond,New Hampshire,3077.0,1775.0,2006-10-20,149900.0
288461,for_sale,2.0,4.0,0.5,Newmarket,New Hampshire,3857.0,4037.0,2012-02-17,299900.0
288463,for_sale,3.0,2.0,0.15,Haverhill,Massachusetts,1832.0,1806.0,1982-11-12,419900.0
288470,for_sale,4.0,2.0,0.5,Salisbury,Massachusetts,1952.0,2800.0,1987-02-03,825000.0
288476,for_sale,8.0,7.0,2.27,Andover,Massachusetts,1810.0,9017.0,2003-11-26,2495000.0
288477,for_sale,3.0,4.0,0.07,Newburyport,Massachusetts,1950.0,2722.0,2020-01-21,1399900.0
288509,for_sale,3.0,2.0,0.38,Exeter,New Hampshire,3833.0,2342.0,2017-03-17,409900.0
288511,for_sale,3.0,3.0,1.36,Kensington,New Hampshire,3833.0,2031.0,2021-04-23,624900.0
288512,for_sale,2.0,1.0,0.95,Salem,New Hampshire,3079.0,2133.0,1998-09-30,750000.0
288513,for_sale,1.0,1.0,2.4,Newfields,New Hampshire,3856.0,824.0,2011-09-20,699900.0
288516,for_sale,7.0,4.0,0.22,Lawrence,Massachusetts,1841.0,2484.0,2009-09-29,498000.0
288525,for_sale,5.0,6.0,1.38,Pelham,New Hampshire,3076.0,7230.0,2019-06-26,1100000.0
288527,for_sale,5.0,3.0,2.2,Plaistow,New Hampshire,3865.0,3738.0,2018-06-01,799000.0
288531,for_sale,4.0,4.0,5.43,Pelham,New Hampshire,3076.0,6675.0,2015-08-27,1300000.0
288537,for_sale,4.0,4.0,0.7,Newburyport,Massachusetts,1950.0,3397.0,2009-07-31,2999900.0
288544,for_sale,5.0,6.0,1.01,North Andover,Massachusetts,1845.0,5522.0,1992-01-09,2395000.0
288546,for_sale,4.0,2.0,0.12,Lawrence,Massachusetts,1841.0,1071.0,1995-08-10,389999.0
288554,for_sale,3.0,2.0,3.18,Kingston,New Hampshire,3848.0,2866.0,2021-12-01,499000.0
288558,for_sale,3.0,2.0,0.22,Methuen,Massachusetts,1844.0,2601.0,2003-07-02,825000.0
288560,for_sale,4.0,3.0,1.29,Derry,New Hampshire,3038.0,2296.0,2015-10-13,489900.0
288561,for_sale,4.0,4.0,2.19,Epping,New Hampshire,3042.0,3203.0,2019-12-18,899900.0
288564,for_sale,3.0,2.0,0.3,Kingston,New Hampshire,3848.0,1286.0,2016-12-22,353000.0
288566,for_sale,4.0,3.0,0.35,Salem,New Hampshire,3079.0,4246.0,2017-10-17,1295000.0
288568,for_sale,4.0,2.0,0.04,Hampton,New Hampshire,3842.0,1620.0,1993-02-24,574000.0
288570,for_sale,5.0,5.0,0.94,Newburyport,Massachusetts,1950.0,7244.0,1993-04-01,2449900.0
288571,for_sale,4.0,3.0,1.15,Windham,New Hampshire,3087.0,2424.0,2017-10-30,689900.0
288586,for_sale,3.0,2.0,0.99,Danville,New Hampshire,3819.0,1726.0,2021-07-19,449900.0
288588,for_sale,3.0,2.0,0.46,Salem,New Hampshire,3079.0,1686.0,2001-09-06,399900.0
288589,for_sale,2.0,1.0,0.67,Salem,New Hampshire,3079.0,1366.0,2013-11-18,399900.0
288598,for_sale,4.0,2.0,1.0,Windham,New Hampshire,3087.0,1653.0,2020-03-05,599000.0
288602,for_sale,4.0,3.0,0.39,Hampton,New Hampshire,3842.0,2215.0,2004-12-17,615000.0
