,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
454118,for_sale,5.0,6.0,1.18,Trumbull,Connecticut,6611.0,3405.0,2003-12-29,1179999.0
454120,for_sale,6.0,3.0,0.09,Bridgeport,Connecticut,6605.0,2814.0,2020-01-29,415000.0
454123,for_sale,3.0,2.0,0.14,Waterbury,Connecticut,6705.0,1300.0,2010-12-20,195000.0
454127,for_sale,3.0,3.0,1.9,Wolcott,Connecticut,6716.0,2830.0,1996-10-17,479000.0
454128,for_sale,4.0,2.0,0.07,Bridgeport,Connecticut,6605.0,1630.0,2011-03-01,265000.0
454129,for_sale,3.0,2.0,0.12,Hamden,Connecticut,6514.0,1385.0,1988-09-27,189000.0
454133,for_sale,3.0,3.0,1.0,Norfolk,Connecticut,6058.0,2925.0,1988-04-14,425000.0
454137,for_sale,4.0,2.0,1.0,Newtown,Connecticut,6482.0,1644.0,2003-10-28,400000.0
454138,for_sale,3.0,1.0,0.22,Derby,Connecticut,6418.0,1177.0,2011-06-20,264900.0
454139,for_sale,4.0,2.0,0.15,Waterbury,Connecticut,6705.0,1868.0,2019-12-05,189000.0
454140,for_sale,6.0,9.0,1.84,Belle Terre,New York,11777.0,15000.0,2015-02-23,3890000.0
454142,for_sale,4.0,3.0,1.25,Hamden,Connecticut,6518.0,1702.0,1989-04-13,350000.0
454143,for_sale,5.0,3.0,1.11,Canton,Connecticut,6019.0,3348.0,1989-11-09,474900.0
454144,for_sale,6.0,2.0,0.15,New Britain,Connecticut,6051.0,2192.0,1993-12-23,245000.0
454145,for_sale,4.0,3.0,0.33,Hamden,Connecticut,6514.0,2373.0,2018-10-18,349999.0
454146,for_sale,3.0,1.0,0.17,Bristol,Connecticut,6010.0,1319.0,2006-06-15,199500.0
454150,for_sale,5.0,2.0,0.36,Waterbury,Connecticut,6706.0,1983.0,2015-04-28,265000.0
454151,for_sale,3.0,3.0,0.23,Bridgeport,Connecticut,6606.0,1388.0,2004-06-30,379500.0
454153,for_sale,4.0,3.0,1.51,Oxford,Connecticut,6478.0,2604.0,2002-07-01,499900.0
454159,for_sale,4.0,3.0,1.9,Branford,Connecticut,6405.0,2814.0,2021-01-07,829000.0
454161,for_sale,4.0,3.0,0.46,Bristol,Connecticut,6010.0,2345.0,2004-06-14,449000.0
454164,for_sale,4.0,2.0,0.24,Plainville,Connecticut,6062.0,1530.0,2009-11-13,199900.0
454165,for_sale,3.0,3.0,0.2,West Haven,Connecticut,6516.0,1814.0,2012-07-19,220000.0
454168,for_sale,4.0,4.0,2.22,Southbury,Connecticut,6488.0,3024.0,2013-06-26,599000.0
454169,for_sale,3.0,2.0,0.2,Berlin,Connecticut,6037.0,1376.0,2009-03-20,219000.0
454170,for_sale,3.0,2.0,0.26,Waterbury,Connecticut,6708.0,1446.0,2017-08-25,275000.0
454171,for_sale,2.0,1.0,0.15,West Haven,Connecticut,6516.0,950.0,2011-03-22,209000.0
454173,for_sale,4.0,2.0,0.13,Torrington,Connecticut,6790.0,1637.0,2017-08-14,225000.0
454176,for_sale,4.0,4.0,3.26,Trumbull,Connecticut,6611.0,2554.0,2002-02-28,550000.0
454177,for_sale,3.0,1.0,0.21,Bridgeport,Connecticut,6610.0,1152.0,2012-04-02,269900.0
454181,for_sale,2.0,2.0,0.21,Fairfield,Connecticut,6825.0,1520.0,2001-05-01,425000.0
454182,for_sale,5.0,3.0,0.12,Naugatuck,Connecticut,6770.0,3314.0,2015-12-17,325000.0
454183,for_sale,3.0,3.0,1.19,Shelton,Connecticut,6484.0,2526.0,2017-11-17,515000.0
454184,for_sale,4.0,2.0,0.41,Fairfield,Connecticut,6824.0,1716.0,2013-03-20,685000.0
454185,for_sale,3.0,2.0,0.16,New Haven,Connecticut,6513.0,1072.0,2018-02-28,260000.0
454186,for_sale,5.0,3.0,0.52,Miller Place,New York,11764.0,3215.0,2009-06-26,738000.0
454187,for_sale,3.0,2.0,0.37,Bristol,Connecticut,6010.0,1882.0,2007-12-07,369900.0
454188,for_sale,4.0,3.0,1.75,Monroe,Connecticut,6468.0,3148.0,2007-09-19,750000.0
454195,for_sale,5.0,3.0,0.85,Wading River,New York,11792.0,3020.0,2021-05-27,799000.0
454196,for_sale,4.0,4.0,0.68,Fairfield,Connecticut,6825.0,2693.0,2015-04-20,847900.0
454198,for_sale,3.0,2.0,0.46,North Haven,Connecticut,6473.0,1144.0,2021-06-28,349900.0
454199,for_sale,6.0,2.0,0.11,Fairfield,Connecticut,6825.0,2669.0,2004-04-01,599999.0
454200,for_sale,8.0,3.0,0.11,Torrington,Connecticut,6790.0,2456.0,2008-07-21,249900.0
454201,for_sale,3.0,2.0,0.29,Fairfield,Connecticut,6825.0,1816.0,2014-06-06,625000.0
454207,for_sale,3.0,2.0,0.12,New Britain,Connecticut,6053.0,1485.0,1993-03-23,85000.0
454210,for_sale,3.0,2.0,0.37,Harwinton,Connecticut,6791.0,1123.0,2016-05-24,239000.0
454213,for_sale,2.0,1.0,0.23,Plainville,Connecticut,6062.0,1040.0,2007-01-02,179900.0
454214,for_sale,7.0,6.0,1.4,New Hartford,Connecticut,6057.0,4352.0,2020-10-07,500000.0
454215,for_sale,2.0,2.0,0.05,Milford,Connecticut,6460.0,881.0,2016-11-03,310000.0
454217,for_sale,2.0,2.0,0.12,Bristol,Connecticut,6010.0,1233.0,2021-11-12,229900.0
454218,for_sale,5.0,3.0,0.1,New Haven,Connecticut,6513.0,1200.0,2012-09-14,220000.0
454219,for_sale,3.0,1.0,0.21,Waterbury,Connecticut,6704.0,936.0,2017-06-15,199500.0
454220,for_sale,5.0,6.0,3.54,Southbury,Connecticut,6488.0,3508.0,2005-06-23,710000.0
454222,for_sale,4.0,2.0,0.33,Waterbury,Connecticut,6710.0,2025.0,2004-07-02,189000.0
454224,for_sale,4.0,3.0,1.23,Milford,Connecticut,6461.0,2738.0,1987-05-07,550000.0
454225,for_sale,3.0,4.0,0.14,Waterbury,Connecticut,6710.0,2043.0,2012-04-10,189000.0
454226,for_sale,3.0,2.0,0.48,Trumbull,Connecticut,6611.0,1852.0,2013-11-22,499900.0
454227,for_sale,3.0,1.0,0.29,Milford,Connecticut,6460.0,1712.0,2019-10-21,399900.0
454228,for_sale,5.0,3.0,0.15,Bridgeport,Connecticut,6606.0,2862.0,2005-05-05,419000.0
454231,for_sale,4.0,2.0,0.37,New Haven,Connecticut,6512.0,2752.0,2005-05-03,399900.0
454232,for_sale,3.0,3.0,0.21,Centereach,New York,11720.0,1349.0,2002-05-22,449900.0
454237,for_sale,4.0,3.0,1.01,Monroe,Connecticut,6468.0,2736.0,2020-07-16,699000.0
454238,for_sale,4.0,6.0,2.13,Farmington,Connecticut,6032.0,5460.0,2010-08-03,1299000.0
454239,for_sale,5.0,3.0,0.27,Trumbull,Connecticut,6611.0,2155.0,2019-10-09,589900.0
454241,for_sale,4.0,3.0,0.84,Newtown,Connecticut,6470.0,2150.0,2021-11-24,525000.0
454242,for_sale,5.0,5.0,0.5,Fairfield,Connecticut,6825.0,4500.0,2020-08-10,1400000.0
454243,for_sale,4.0,3.0,0.39,Southington,Connecticut,6489.0,2377.0,1988-05-03,250000.0
454245,for_sale,10.0,3.0,0.14,Bridgeport,Connecticut,6605.0,4329.0,2020-05-13,496999.0
454246,for_sale,9.0,3.0,0.11,Bridgeport,Connecticut,6607.0,3348.0,2019-11-05,499900.0
454247,for_sale,6.0,2.0,0.14,Waterbury,Connecticut,6705.0,1118.0,2019-02-01,189000.0
454248,for_sale,2.0,1.0,1.3,Burlington,Connecticut,6013.0,780.0,1995-04-24,279900.0
454252,for_sale,3.0,3.0,0.28,Plymouth,Connecticut,6782.0,1782.0,2010-10-22,399900.0
454253,for_sale,3.0,2.0,0.26,Torrington,Connecticut,6790.0,1666.0,2013-11-13,242900.0
454255,for_sale,3.0,2.0,0.38,Hamden,Connecticut,6514.0,1459.0,2010-11-04,299900.0
454257,for_sale,4.0,3.0,0.52,Milford,Connecticut,6461.0,2594.0,2018-08-29,739900.0
454258,for_sale,2.0,1.0,0.28,Watertown,Connecticut,6795.0,1256.0,2021-08-17,299900.0
454260,for_sale,4.0,3.0,3.19,Easton,Connecticut,6612.0,3080.0,2020-12-09,799000.0
454261,for_sale,3.0,1.0,0.26,Stratford,Connecticut,6615.0,1608.0,2017-04-03,299000.0
454262,for_sale,3.0,2.0,2.6,Oxford,Connecticut,6478.0,2256.0,2019-04-01,425000.0
454263,for_sale,3.0,3.0,0.56,Wallingford,Connecticut,6492.0,2651.0,2009-09-21,599000.0
454264,for_sale,4.0,3.0,2.88,North Haven,Connecticut,6473.0,3100.0,2002-12-03,635000.0
454265,for_sale,4.0,3.0,0.57,Simsbury,Connecticut,6070.0,2000.0,2018-07-19,399900.0
454266,for_sale,4.0,3.0,0.18,New Haven,Connecticut,6513.0,2591.0,2011-10-25,545000.0
454267,for_sale,3.0,2.0,0.12,Milford,Connecticut,6460.0,1634.0,2020-04-01,589500.0
454269,for_sale,3.0,3.0,0.92,Shelton,Connecticut,6484.0,1944.0,2016-09-23,473000.0
454271,for_sale,3.0,2.0,0.13,Stratford,Connecticut,6614.0,1571.0,2003-08-19,387740.0
454274,for_sale,4.0,4.0,0.74,Avon,Connecticut,6001.0,3400.0,2002-10-08,699900.0
454275,for_sale,4.0,4.0,2.51,Newtown,Connecticut,6482.0,3026.0,2016-10-20,769900.0
454276,for_sale,3.0,3.0,0.27,Hamden,Connecticut,6517.0,2661.0,1995-03-01,699000.0
454278,for_sale,5.0,3.0,0.32,Hamden,Connecticut,6517.0,2697.0,2018-04-03,549000.0
454279,for_sale,3.0,2.0,0.11,Bridgeport,Connecticut,6605.0,1394.0,2022-01-18,425000.0
454280,for_sale,8.0,7.0,0.12,Bridgeport,Connecticut,6604.0,2720.0,2012-02-08,399000.0
454281,for_sale,2.0,2.0,0.04,Mount Sinai,New York,11766.0,1396.0,2008-12-31,579000.0
454282,for_sale,3.0,2.0,0.14,Fairfield,Connecticut,6825.0,1350.0,2012-05-29,489900.0
454283,for_sale,4.0,1.0,0.8,Milford,Connecticut,6460.0,1142.0,2002-08-01,357000.0
454288,for_sale,5.0,4.0,0.24,Fairfield,Connecticut,6824.0,2936.0,2002-12-04,1749000.0
454289,for_sale,3.0,2.0,0.18,Waterbury,Connecticut,6704.0,1692.0,2015-09-02,164900.0
454290,for_sale,2.0,1.0,0.1,Stratford,Connecticut,6615.0,992.0,2000-11-01,169900.0
454291,for_sale,1.0,1.0,0.09,Plymouth,Connecticut,6786.0,480.0,1987-04-01,79900.0
454292,for_sale,3.0,1.0,0.11,Waterbury,Connecticut,6705.0,1224.0,2005-09-16,147900.0
454293,for_sale,2.0,1.0,0.95,Woodbury,Connecticut,6798.0,873.0,2021-10-15,274900.0
454294,for_sale,3.0,2.0,0.03,Bridgeport,Connecticut,6610.0,1032.0,1996-03-29,155000.0
454296,for_sale,3.0,2.0,1.61,Litchfield,Connecticut,6759.0,1389.0,2002-03-01,359900.0
454301,for_sale,4.0,3.0,1.62,Canton,Connecticut,6019.0,2893.0,2020-01-13,450000.0
454302,for_sale,3.0,1.0,0.16,Waterbury,Connecticut,6704.0,1408.0,2015-01-14,259900.0
454303,for_sale,5.0,3.0,0.68,Hamden,Connecticut,6517.0,3958.0,1998-05-22,729000.0
454304,for_sale,5.0,3.0,0.32,Stratford,Connecticut,6614.0,2867.0,2007-11-06,449900.0
454306,for_sale,3.0,2.0,0.4,Wolcott,Connecticut,6716.0,1184.0,2011-08-12,269000.0
454308,for_sale,3.0,2.0,0.91,Goshen,Connecticut,6756.0,1546.0,2005-09-12,695000.0
454309,for_sale,4.0,3.0,0.04,New Haven,Connecticut,6511.0,2061.0,2014-04-23,459000.0
454311,for_sale,3.0,2.0,0.23,New Haven,Connecticut,6512.0,1785.0,1997-06-10,295000.0
454314,for_sale,3.0,3.0,0.51,Trumbull,Connecticut,6611.0,2013.0,2019-02-27,499000.0
454315,for_sale,6.0,3.0,0.19,Torrington,Connecticut,6790.0,2554.0,2020-02-03,239900.0
454317,for_sale,4.0,1.0,0.16,New Britain,Connecticut,6053.0,1080.0,2018-11-15,210000.0
454318,for_sale,5.0,3.0,0.58,East Haven,Connecticut,6512.0,1416.0,2013-12-11,389900.0
454319,for_sale,3.0,2.0,0.11,Branford,Connecticut,6405.0,1505.0,2021-10-04,385000.0
454320,for_sale,3.0,2.0,0.14,Derby,Connecticut,6418.0,1282.0,1999-02-02,314900.0
454321,for_sale,8.0,4.0,0.11,Waterbury,Connecticut,6704.0,2571.0,2014-06-27,275000.0
454323,for_sale,4.0,3.0,2.87,Newtown,Connecticut,6470.0,3712.0,2015-03-09,750000.0
454325,for_sale,3.0,2.0,0.1,Milford,Connecticut,6460.0,1232.0,2017-02-15,335000.0
454328,for_sale,3.0,2.0,0.21,Seymour,Connecticut,6483.0,1508.0,2021-12-16,269900.0
454330,for_sale,2.0,2.0,0.11,Ridge,New York,11961.0,1635.0,1988-04-13,469000.0
454331,for_sale,3.0,2.0,0.2,Bristol,Connecticut,6010.0,1341.0,2006-04-24,140400.0
454333,for_sale,3.0,1.0,1.63,Oxford,Connecticut,6478.0,1269.0,2021-12-17,159900.0
454334,for_sale,3.0,2.0,0.26,Torrington,Connecticut,6790.0,1750.0,1988-08-01,220000.0
454336,for_sale,4.0,2.0,0.13,Meriden,Connecticut,6450.0,1518.0,2005-07-20,219947.0
454337,for_sale,2.0,1.0,0.22,Hinsdale,Massachusetts,1235.0,706.0,1997-03-28,249900.0
454339,for_sale,4.0,4.0,4.74,Newtown,Connecticut,6482.0,3271.0,2002-10-21,574900.0
454343,for_sale,3.0,2.0,0.27,New Britain,Connecticut,6053.0,1008.0,2007-08-10,195000.0
454344,for_sale,2.0,2.0,0.23,Stratford,Connecticut,6615.0,1128.0,2019-02-28,304900.0
454345,for_sale,4.0,2.0,0.44,Milford,Connecticut,6461.0,2158.0,1998-08-07,419000.0
454347,for_sale,3.0,2.0,0.38,Bristol,Connecticut,6010.0,1742.0,2014-08-12,320000.0
454348,for_sale,4.0,2.0,0.23,Selden,New York,11784.0,1790.0,2019-02-22,469000.0
454353,for_sale,3.0,3.0,0.33,Stratford,Connecticut,6614.0,1256.0,2007-07-30,399000.0
454356,for_sale,4.0,3.0,0.69,Simsbury,Connecticut,6070.0,2126.0,2015-06-30,475000.0
454357,for_sale,4.0,2.0,0.3,Port Jefferson Station,New York,11776.0,1718.0,1989-11-13,565000.0
454358,for_sale,4.0,2.0,0.46,North Haven,Connecticut,6473.0,1284.0,2016-10-31,339000.0
454360,for_sale,5.0,4.0,0.22,Selden,New York,11784.0,2596.0,1995-09-26,545000.0
454365,for_sale,7.0,5.0,0.47,Lake Grove,New York,11755.0,4400.0,1996-10-15,899000.0
454368,for_sale,3.0,3.0,0.09,Bridgeport,Connecticut,6606.0,1418.0,2003-07-03,355000.0
454369,for_sale,6.0,8.0,1.0,Port Jefferson,New York,11777.0,10000.0,2005-09-19,4250000.0
454374,for_sale,2.0,1.0,0.37,Plymouth,Connecticut,6782.0,908.0,2008-06-27,199900.0
454375,for_sale,4.0,3.0,0.9,Stratford,Connecticut,6614.0,2100.0,2014-08-14,549900.0
454376,for_sale,4.0,3.0,0.46,North Branford,Connecticut,6472.0,2800.0,1992-05-15,369900.0
